trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260804,000593,德龙汇能,3,09:25,09:25,0,142720299.0,0.3818954825401306,28024065.0,燃气Ⅱ
20260804,603106,恒银科技,3,09:25,09:30,1,87543360.0,4.089738368988037,192368858.0,计算机设
20260804,300615,欣天科技,2,09:25,09:25,0,243806467.0,0.5510190725326538,10561121.0,通信设备
20260804,002348,高乐股份,1,09:25,09:25,0,199897290.0,0.7249763011932373,72185408.0,文娱用品
20260804,605167,利柏特,2,09:25,09:25,0,74168534.0,0.4462853670120239,36046185.0,专业工程
20260804,600721,百花医药,1,09:25,09:25,0,102303004.0,2.7889792919158936,84941636.0,医疗服务
20260804,003032,传智教育,7,09:30,09:30,0,151294182.0,10.399969100952148,315016976.0,教育
20260804,000595,新能股份,3,09:30,09:57,1,88391545.0,4.331552505493164,323196640.0,电力
20260804,000815,美利云,3,09:30,09:30,0,298584620.0,5.309931755065918,670304752.0,IT服务Ⅱ
20260804,603629,利通电子,1,09:31,09:31,0,623671779.0,3.896561861038208,1428644288.0,消费电子
20260804,002900,哈三联,1,09:31,09:32,1,109306124.0,7.6533989906311035,151244006.0,化学制药
20260804,002821,凯莱英,1,09:32,09:32,0,112455833.0,1.7947242259979248,909513616.0,医疗服务
20260804,002796,世嘉科技,1,09:33,09:33,0,89390974.0,2.1519031524658203,129440822.0,通信设备
20260804,688316,青云科技-U,1,09:33,09:33,0,112858191.0,5.821315288543701,150554758.0,IT服务Ⅱ
20260804,002963,豪尔赛,3,09:34,09:34,1,45485154.0,4.9407267570495605,95143332.0,装修装饰
20260804,603259,药明康德,1,09:34,09:51,6,331799336.0,3.020519256591797,10502735104.0,医疗服务
20260804,603222,济民健康,2,09:34,09:34,0,40926041.0,3.6133110523223877,158377664.0,医疗器械
20260804,002693,双成药业,1,09:34,13:14,3,9272176.0,7.1248297691345215,280734992.0,化学制药
20260804,601700,风范股份,2,09:35,09:35,0,107802809.0,5.356522560119629,351291920.0,电网设备
20260804,001388,信通电子,1,09:35,09:36,1,35357236.0,4.737005710601807,130292686.0,电网设备
20260804,000048,京基智农,1,09:35,09:37,1,58745964.0,2.732499599456787,281456656.0,养殖业
20260804,002793,罗欣药业,1,09:36,09:36,0,24812134.0,4.425484657287598,241085612.0,化学制药
20260804,600379,宝光股份,1,09:37,11:10,1,69025385.0,7.942249298095703,316081072.0,电网设备
