trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260917,000981,000981.SZ,山子高科,3.01,9.854,9.3197,2598886073.0,393534209.38,581698664.97,188164455.59,29.622811425178,15.142418648838,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率43.82%,SZ,深交所主板,11131.0,11111.0,20.496031902434,6.408690604806
20260917,600127,600127.SH,金健米业,13.02,9.9662,30.0196,2373475036.0,215363530.68,465896012.93,250532482.25,30.184791679435,9.073764308175,有价格涨跌幅限制的日换手率达到20%的前五只证券,普通席位买入，成功率38.34%,SH,上交所主板,11111.0,11111.0,19.629277993805,10.555513685631
20260917,002640,002640.SZ,跨境通,3.77,9.9125,19.2947,1078934316.0,214461581.0,313424014.0,98962433.0,38.221645273909,19.877167480879,日涨幅偏离值达到7%的前5只证券,买一主买，成功率32.63%,SZ,深交所主板,11111.0,13313.0,25.317387810287,9.163025638717
20260917,002655,002655.SZ,共达电声,40.77,10.0108,10.1003,1450991869.0,182722673.0,400119816.0,217397143.0,42.558264604583,12.592949478478,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率36.54%,SZ,深交所主板,11133.0,13133.0,24.211830852099,14.957817382504
20260917,603186,603186.SH,华正新材,230.0,-9.4453,15.7612,5935779870.0,171689071.61,969819253.66,798130182.05,29.784619282217,2.892443375094,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,卖一主卖，成功率42.18%,SH,上交所主板,11111.0,11111.0,16.338531328657,13.446087953562
20260917,300243,300243.SZ,瑞丰高材,21.22,6.9018,34.0959,1627352720.0,143890336.98,374968516.15,231078179.17,37.241262319579,8.841988292495,日换手率达到30%的前5只证券,4家机构买入，成功率38.27%,SZ,深交所创业板,33331.0,11331.0,20.167102897643,10.974387221966
20260917,002824,002824.SZ,和胜股份,29.68,5.6604,22.9144,2815583588.0,140903611.03,683385226.64,542481615.61,43.538641419656,5.004419390372,连续三个交易日内，涨幅偏离值累计达到20%的证券,2家机构买入，成功率24.91%,SZ,深交所主板,13113.0,13133.0,23.121785996502,19.250142504026
20260917,000572,000572.SZ,海马汽车,4.36,7.9208,12.8444,881286683.0,116952175.78,229377767.24,112425591.46,38.784582281042,13.270616478838,日振幅值达到15%的前5只证券,1家机构买入，成功率34.91%,SZ,深交所主板,11131.0,13133.0,23.02202955562,12.719651916038
20260917,300434,300434.SZ,金石亚药,12.49,19.9808,13.1402,552381526.0,109498593.44,191480838.0,81982244.56,49.506196295203,19.823000641046,日涨幅达到15%的前5只证券,普通席位买入，成功率44.94%,SZ,深交所创业板,11111.0,11113.0,34.026331467139,14.806768096007
20260917,000980,000980.SZ,众泰汽车,2.37,10.2326,12.7177,1443469475.0,63353058.88,199819773.88,136466715.0,23.297097354968,4.388943443366,日振幅值达到15%的前5只证券,1家机构买入，成功率36.87%,SZ,深交所主板,11113.0,13313.0,11.1428706783,8.855980414826
