trade_date,code,name,seat_code,seat_name,seat_abbr,act_buy,act_sell,net_amt,reason,change_rate
20260917,688802,沐曦股份,10088113,中国国际金融股份有限公司上海分公司,中国国际金融上海分公司,381017364.49,,381017364.49,有价格涨跌幅限制的日换手率达到30%的前五只证券,14.4359
20260917,688802,沐曦股份,10004865,国泰海通证券股份有限公司,国泰海通,300727027.18,,300727027.18,有价格涨跌幅限制的日换手率达到30%的前五只证券,14.4359
20260917,688802,沐曦股份,10135341,中信证券股份有限公司上海分公司,中信证券上海分公司,255490364.38,,255490364.38,有价格涨跌幅限制的日换手率达到30%的前五只证券,14.4359
20260917,688802,沐曦股份,10499301,国盛证券股份有限公司上海浦东新区东方路证券营业部,国盛证券上海浦东新区东方路证券营业部,190288961.55,,190288961.55,有价格涨跌幅限制的日换手率达到30%的前五只证券,14.4359
20260917,600127,金健米业,10025390,国泰海通证券股份有限公司北京知春路证券营业部,国泰海通证券北京知春路证券营业部,181852986.0,,181852986.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.9662
20260917,000981,山子高科,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,178041773.0,430040.0,177611733.0,日涨幅偏离值达到7%的前5只证券,9.854
20260917,603186,华正新材,10110478,瑞银证券有限责任公司上海花园石桥路证券营业部,瑞银证券上海花园石桥路证券营业部,161835611.0,,161835611.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.4453
20260917,000981,山子高科,10634757,深股通专用,深股通专用,187575742.52,46263128.0,141312614.52,日涨幅偏离值达到7%的前5只证券,9.854
20260917,002824,和胜股份,10786271,中国银河证券股份有限公司兰溪三江路证券营业部,中国银河证券兰溪三江路证券营业部,124427411.98,477762.6,123949649.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,5.6604
20260917,600127,金健米业,10201214,国泰海通证券股份有限公司上海分公司,国泰海通证券上海分公司,113627172.18,,113627172.18,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.9662
20260917,002655,共达电声,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,93094218.0,0.0,93094218.0,日涨幅偏离值达到7%的前5只证券,10.0108
