trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260917,603139,康惠股份,1,09:25,-2.9287664890289307,中药Ⅱ
20260917,603159,上海亚虹,1,09:25,-3.327716827392578,专用设备
20260917,002080,中材科技,1,09:30,5.028632640838623,玻璃玻纤
20260917,002068,黑猫股份,1,09:30,-0.9861932992935181,橡胶
20260917,000880,潍柴重机,1,09:31,2.4630541801452637,通用设备
20260917,002584,西陇科学,2,09:31,-0.3141361176967621,电子化学
20260917,001209,洪兴股份,2,09:32,0.15600624680519104,服装家纺
20260917,002137,实益达,2,09:32,4.2682929039001465,光学光电
20260917,001326,联域股份,17,09:40,8.372365951538086,照明设备
20260917,603773,沃格光电,2,09:40,2.591792583465576,光学光电
20260917,002613,北玻股份,2,09:46,6.0171918869018555,玻璃玻纤
20260917,600613,神奇制药,1,09:52,4.146341800689697,化学制药
20260917,600088,中视传媒,9,09:57,7.641196250915527,影视院线
20260917,688296,和达科技,1,10:01,9.831344604492188,软件开发
20260917,688137,近岸蛋白,3,10:14,18.75,生物制品
20260917,000700,模塑科技,1,10:37,6.8283915519714355,汽车零部
20260917,000572,海马汽车,2,10:58,7.920792102813721,乘用车
20260917,002510,天汽模,2,11:01,6.642728805541992,汽车零部
20260917,002824,和胜股份,1,11:22,5.660377502441406,工业金属
20260917,002248,华东数控,1,13:00,5.200433254241943,通用设备
