trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260907,688583,思看科技,1,09:30,12.079700469970703,通用设备
20260907,002224,三 力 士,3,09:34,3.926701545715332,橡胶
20260907,601118,海南橡胶,1,09:35,2.4182076454162598,种植业
20260907,603773,沃格光电,1,09:39,6.909652233123779,光学光电
20260907,000813,德展健康,4,09:44,9.329446792602539,化学制药
20260907,603030,全筑股份,1,09:46,5.660377502441406,装修装饰
20260907,001210,金房能源,1,09:47,0.5330490469932556,电力
20260907,002713,东易日盛,5,09:51,7.080610275268555,装修装饰
20260907,000523,红棉股份,1,09:57,6.824925422668457,综合Ⅱ
20260907,605288,凯迪股份,2,10:11,7.34644079208374,自动化设
20260907,301529,福赛科技,2,10:30,17.47663688659668,汽车零部
20260907,002516,旷达科技,7,11:21,8.687615394592285,汽车零部
20260907,002885,京泉华,1,13:06,8.294266700744629,其他电子
20260907,603536,惠发食品,2,13:13,5.876494407653809,食品加工
20260907,301595,太力科技,3,13:29,16.7342529296875,家居用品
20260907,605580,恒盛能源,4,13:29,8.633733749389648,电力
20260907,603002,宏昌电子,1,13:30,8.007941246032715,电子化学
20260907,603011,合锻智能,2,13:34,8.801652908325195,专用设备
20260907,300684,中石科技,1,13:35,17.39032554626465,电子化学
