trade_date,code,name,seat_code,seat_name,seat_abbr,act_buy,act_sell,net_amt,reason,change_rate
20260907,002463,沪电股份,10634757,深股通专用,深股通专用,1321651050.04,409506059.46,912144990.58,日涨幅偏离值达到7%的前5只证券,10.0
20260907,688498,源杰科技,10434470,沪股通专用,沪股通专用,1098454469.29,260630042.4,837824426.89,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,16.0982
20260907,002281,光迅科技,10634757,深股通专用,深股通专用,816986508.18,322761086.78,494225421.4,日涨幅偏离值达到7%的前5只证券,10.0
20260907,002916,深南电路,10634757,深股通专用,深股通专用,458435229.0,191809593.76,266625635.24,日涨幅偏离值达到7%的前5只证券,10.0
20260907,002436,兴森科技,10634757,深股通专用,深股通专用,332331648.99,87363364.17,244968284.82,日涨幅偏离值达到7%的前5只证券,9.997
20260907,688498,源杰科技,10088113,中国国际金融股份有限公司上海分公司,中国国际金融上海分公司,223874199.98,,223874199.98,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,16.0982
20260907,603228,景旺电子,10434470,沪股通专用,沪股通专用,876121033.37,657602078.91,218518954.46,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.9958
20260907,002484,江海股份,10634757,深股通专用,深股通专用,474785846.82,267680935.9,207104910.92,日涨幅偏离值达到7%的前5只证券,9.9964
20260907,300684,中石科技,10030320,东吴证券股份有限公司苏州石路证券营业部,东吴证券苏州石路证券营业部,189466247.27,16612626.0,172853621.27,日涨幅达到15%的前5只证券,17.3903
20260907,603228,景旺电子,10000399618,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,高盛(中国)证券上海浦东新区世纪大道证券营业部,353950998.59,196385659.41,157565339.18,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.9958
20260907,688678,福立旺,10434470,沪股通专用,沪股通专用,179997683.64,23245872.12,156751811.52,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,15.3731
20260907,688498,源杰科技,10135341,中信证券股份有限公司上海分公司,中信证券上海分公司,255909779.23,100601961.06,155307818.17,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,16.0982
20260907,002980,华盛昌,10634757,深股通专用,深股通专用,503817526.44,355606096.01,148211430.43,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0037
20260907,002436,兴森科技,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,127978241.0,1309797.0,126668444.0,日涨幅偏离值达到7%的前5只证券,9.997
20260907,300684,中石科技,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,144312950.93,31436814.36,112876136.57,日涨幅达到15%的前5只证券,17.3903
20260907,600103,青山纸业,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,92033271.0,,92033271.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.1408
20260907,002980,华盛昌,10495781,中信证券股份有限公司北京中关村证券营业部,中信证券北京中关村证券营业部,91837698.0,1905491.0,89932207.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0037
20260907,301550,斯菱智驱,10634757,深股通专用,深股通专用,136908909.49,56325806.56,80583102.93,日涨幅达到15%的前5只证券,19.9975
20260907,300189,神农种业,10634757,深股通专用,深股通专用,164406244.88,89240532.11,75165712.77,日换手率达到30%的前5只证券,9.5035
20260907,002916,深南电路,10484992,东兴证券股份有限公司上海分公司,东兴证券上海分公司,75036573.0,0.0,75036573.0,日涨幅偏离值达到7%的前5只证券,10.0
20260907,000735,罗牛山,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,74052891.0,51519.0,74001372.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.9511
20260907,688498,源杰科技,10000100571,摩根大通证券(中国)有限公司上海银城中路证券营业部,摩根大通证券(中国)上海银城中路证券营业部,221934866.38,149151314.58,72783551.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,16.0982
20260907,688678,福立旺,10048460,中国中金财富证券有限公司深圳分公司,中国中金财富证券深圳分公司,59423388.7,,59423388.7,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,15.3731
20260907,688001,华兴源创,10434470,沪股通专用,沪股通专用,131929003.43,73600008.27,58328995.16,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.0
20260907,300112,万讯自控,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,57009848.49,38449.0,56971399.49,日涨幅达到15%的前5只证券,20.0228
20260907,600103,青山纸业,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,55300613.36,,55300613.36,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.1408
20260907,600103,青山纸业,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,53896861.51,,53896861.51,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.1408
