trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260908,000523,红棉股份,1,09:25,09:25,0,201191958.0,6.9908037185668945,496869952.0,综合Ⅱ
20260908,002403,爱仕达,4,09:25,09:34,1,83718439.0,14.694936752319336,592205184.0,小家电
20260908,002702,海欣食品,3,09:25,09:36,2,68849242.0,19.385509490966797,598325984.0,食品加工
20260908,600865,百大集团,4,09:25,09:25,0,235053463.0,1.1381452083587646,58836892.0,一般零售
20260908,603938,三孚股份,1,09:25,09:25,0,212107042.0,1.0840235948562622,184284088.0,化学原料
20260908,600108,亚盛集团,4,09:25,09:25,0,555415132.0,0.8653258681297302,88953005.0,种植业
20260908,600880,博瑞传播,1,09:25,09:25,0,100469325.0,1.3453760147094727,67350576.0,教育
20260908,603042,华脉科技,2,09:25,09:25,0,74463239.0,3.178022623062134,112590112.0,通信设备
20260908,603999,读者传媒,2,09:25,09:25,0,129885638.0,1.6465694904327393,69140110.0,出版
20260908,000978,桂林旅游,2,09:30,09:30,0,165162915.0,5.458022594451904,204578866.0,旅游及景
20260908,000759,中百集团,2,09:30,09:30,1,173749013.0,9.017088890075684,454765152.0,一般零售
20260908,600737,中粮糖业,1,09:30,09:37,1,288829352.0,4.554940223693848,1766589040.0,农产品加
20260908,002295,精艺股份,1,09:30,09:33,1,91436191.0,6.909456729888916,180588436.0,工业金属
20260908,002579,中京电子,2,09:30,09:30,0,240187740.0,8.468289375305176,836608912.0,元件
20260908,601949,中国出版,3,09:30,09:30,0,97957635.0,2.86175274848938,378918384.0,出版
20260908,603823,百合花,2,09:30,09:30,0,169137696.0,1.618415355682373,427711168.0,化学制品
20260908,600354,敦煌种业,3,09:31,09:33,2,120265336.0,9.317177772521973,513210736.0,种植业
20260908,000930,中粮科技,1,09:31,09:31,0,119326632.0,2.17305588722229,232696012.0,农产品加
20260908,000560,我爱我家,1,09:31,10:51,3,57644231.0,27.648754119873047,2179212480.0,房地产服
20260908,000980,众泰汽车,1,09:33,09:56,4,38793314.0,7.011051654815674,642105600.0,汽车零部
20260908,000912,泸天化,1,09:34,09:34,0,124946261.0,3.1297032833099365,227036275.0,农化制品
20260908,300788,中信出版,1,09:35,09:35,0,51069875.0,8.038463592529297,474235856.0,出版
20260908,603679,华体科技,2,09:35,09:35,0,43996381.0,5.538900852203369,252407336.0,光学光电
20260908,603075,热威股份,1,09:37,09:38,1,34768476.0,13.849085807800293,120839226.0,家电零部
20260908,002194,武汉凡谷,1,09:39,09:39,0,86498790.0,10.19539737701416,572503984.0,通信设备
20260908,002264,新 华 都,1,09:39,09:41,1,32856928.0,6.349761962890625,312197680.0,广告营销
