trade_date,code,name,seat_code,seat_name,seat_abbr,act_buy,act_sell,net_amt,reason,change_rate
20260908,002827,高争民爆,10086482,东方证券股份有限公司杭州龙井路证券营业部,东方证券杭州龙井路证券营业部,224336600.0,19395.0,224317205.0,日跌幅偏离值达到7%的前5只证券,-9.7115
20260908,002579,中京电子,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,169885605.27,344041.0,169541564.27,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.9936
20260908,000620,盈新发展,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,134239618.0,270838.0,133968780.0,日涨幅偏离值达到7%的前5只证券,9.9338
20260908,000620,盈新发展,10026897,国泰海通证券股份有限公司成都天府大道证券营业部,国泰海通证券成都天府大道证券营业部,133102850.0,313583.0,132789267.0,日涨幅偏离值达到7%的前5只证券,9.9338
20260908,603991,领先股份,10434470,沪股通专用,沪股通专用,293552765.0,180669831.92,112882933.08,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.011
20260908,000833,粤桂股份,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,107944206.08,6390.0,107937816.08,日涨幅偏离值达到7%的前5只证券,10.0241
20260908,603991,领先股份,10145575,国联民生证券股份有限公司无锡洛社镇人民南路证券营业部,国联民生证券无锡洛社镇人民南路证券营业部,106571054.0,,106571054.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.011
20260908,603991,领先股份,10110478,瑞银证券有限责任公司上海花园石桥路证券营业部,瑞银证券上海花园石桥路证券营业部,93597318.94,,93597318.94,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.011
20260908,002827,高争民爆,10131477,长城证券股份有限公司成都天晖中街证券营业部,长城证券成都天晖中街证券营业部,92650924.79,950763.0,91700161.79,日跌幅偏离值达到7%的前5只证券,-9.7115
20260908,000620,盈新发展,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,88953756.0,0.0,88953756.0,日涨幅偏离值达到7%的前5只证券,9.9338
20260908,603823,百合花,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,88941888.0,,88941888.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.9931
20260908,002579,中京电子,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,92011401.0,6555809.0,85455592.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.9936
20260908,300788,中信出版,10025054,国泰海通证券股份有限公司南京太平南路证券营业部,国泰海通证券南京太平南路证券营业部,80122340.0,186078.0,79936262.0,日涨幅达到15%的前5只证券,19.9924
20260908,600127,金健米业,10000100571,摩根大通证券(中国)有限公司上海银城中路证券营业部,摩根大通证券(中国)上海银城中路证券营业部,78952653.22,,78952653.22,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.3126
20260908,002470,金正大,10025390,国泰海通证券股份有限公司北京知春路证券营业部,国泰海通证券北京知春路证券营业部,80940718.0,3696254.0,77244464.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0
20260908,603626,科森科技,10004865,国泰海通证券股份有限公司,国泰海通,76267876.3,,76267876.3,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.9899
20260908,000620,盈新发展,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,76263331.0,102713.0,76160618.0,日涨幅偏离值达到7%的前5只证券,9.9338
20260908,603991,领先股份,10000100571,摩根大通证券(中国)有限公司上海银城中路证券营业部,摩根大通证券(中国)上海银城中路证券营业部,72402054.0,,72402054.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.011
20260908,600127,金健米业,10434470,沪股通专用,沪股通专用,154825364.82,90538559.45,64286805.37,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.3126
20260908,603626,科森科技,10434470,沪股通专用,沪股通专用,110539329.55,51208330.4,59330999.15,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.9899
20260908,600127,金健米业,10064718,国泰海通证券股份有限公司顺德大良证券营业部,国泰海通证券顺德大良证券营业部,55727903.53,,55727903.53,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.3126
20260908,002980,华盛昌,10045025,中信证券股份有限公司上海溧阳路证券营业部,中信证券上海溧阳路证券营业部,48706786.0,50781.0,48656005.0,日涨幅偏离值达到7%的前5只证券,10.0
20260908,600127,金健米业,10147201,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,华泰证券天津东丽开发区二纬路证券营业部,48237427.0,,48237427.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.3126
