trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260908,001366,播恩集团,1,09:25,3.6708860397338867,饲料
20260908,000798,中水渔业,1,09:30,3.3183858394622803,渔业
20260908,000823,超声电子,1,09:30,3.7013802528381348,元件
20260908,603626,科森科技,12,09:33,9.98985767364502,消费电子
20260908,002017,东信和平,1,09:34,4.709479808807373,通信设备
20260908,605577,龙版传媒,21,09:34,9.117475509643555,出版
20260908,002436,兴森科技,18,09:35,9.17006778717041,元件
20260908,603083,XD剑桥科,10,09:37,7.329084873199463,通信设备
20260908,002792,通宇通讯,1,09:41,5.256154537200928,通信设备
20260908,003023,彩虹集团,1,09:43,5.005731582641602,小家电
20260908,600318,新力金融,2,09:51,5.617977619171143,多元金融
20260908,605300,佳禾食品,2,09:58,7.53098201751709,饮料乳品
20260908,000737,北方铜业,7,09:59,9.630146980285645,工业金属
20260908,688039,当虹科技,1,10:02,12.481292724609375,IT服务Ⅱ
20260908,603888,新华网,1,10:05,5.79104471206665,数字媒体
20260908,601118,海南橡胶,2,10:06,9.30555534362793,种植业
20260908,001368,通达创智,1,10:17,6.019094944000244,文娱用品
20260908,000789,万年青,2,10:19,6.053268909454346,水泥
20260908,002815,崇达技术,6,10:24,6.683322906494141,元件
20260908,603316,诚邦股份,5,10:32,7.658321380615234,半导体
20260908,600770,综艺股份,4,10:33,5.54561710357666,综合Ⅱ
20260908,603618,杭电股份,1,10:33,8.522727012634277,电网设备
20260908,603779,威龙股份,1,10:41,4.3632073402404785,非白酒
20260908,002696,百洋股份,4,13:01,7.3968706130981445,饲料
20260908,603696,安记食品,2,13:01,6.370192050933838,调味发酵
20260908,600127,金健米业,7,13:05,9.312638282775879,农产品加
20260908,600371,万向德农,3,13:06,5.043132305145264,种植业
20260908,600470,六国化工,4,13:07,8.482871055603027,农化制品
20260908,688660,电气风电,5,13:13,14.596671104431152,风电设备
20260908,688137,近岸蛋白,1,13:38,15.33214282989502,生物制品
20260908,002370,亚太药业,1,13:42,6.481481552124023,化学制药
20260908,600479,千金药业,3,13:46,6.854257106781006,中药Ⅱ
20260908,600855,航天长峰,1,14:05,5.716523170471191,军工电子
20260908,002483,润邦股份,1,14:12,6.478404998779297,专用设备
20260908,003002,壶化股份,2,14:12,9.034090995788574,化学制品
20260908,600815,厦工股份,1,14:30,3.9800994396209717,工程机械
20260908,000852,石化机械,2,14:39,6.914893627166748,专用设备
