trade_date,code,name,seat_code,seat_name,seat_abbr,act_buy,act_sell,net_amt,reason,change_rate
20260819,603186,华正新材,10201214,国泰海通证券股份有限公司上海分公司,国泰海通证券上海分公司,477299489.0,,477299489.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-4.9946
20260819,603186,华正新材,10000399618,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,高盛(中国)证券上海浦东新区世纪大道证券营业部,156547449.0,,156547449.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-4.9946
20260819,603186,华正新材,10088113,中国国际金融股份有限公司上海分公司,中国国际金融上海分公司,132770883.79,,132770883.79,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-4.9946
20260819,603186,华正新材,10434470,沪股通专用,沪股通专用,529068211.1,396818285.43,132249925.67,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-4.9946
20260819,301717,超纯应材,10201214,国泰海通证券股份有限公司上海分公司,国泰海通证券上海分公司,121655600.0,0.0,121655600.0,日跌幅达到15%的前5只证券,-19.0275
20260819,301717,超纯应材,10201214,国泰海通证券股份有限公司上海分公司,国泰海通证券上海分公司,121655600.0,0.0,121655600.0,日换手率达到30%的前5只证券,-19.0275
20260819,688141,杰华特,10000399618,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,高盛(中国)证券上海浦东新区世纪大道证券营业部,109740714.46,,109740714.46,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,-16.4229
20260819,601011,宝泰隆,10004865,国泰海通证券股份有限公司,国泰海通,107131622.0,,107131622.0,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,10.1449
20260819,601011,宝泰隆,10025054,国泰海通证券股份有限公司南京太平南路证券营业部,国泰海通证券南京太平南路证券营业部,106377843.0,,106377843.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.1449
20260819,688141,杰华特,10135341,中信证券股份有限公司上海分公司,中信证券上海分公司,87896886.62,,87896886.62,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,-16.4229
20260819,600613,神奇制药,10201214,国泰海通证券股份有限公司上海分公司,国泰海通证券上海分公司,81242753.0,,81242753.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.2577
20260819,688017,绿的谐波,10045039,中信证券股份有限公司陕西分公司,中信证券陕西分公司,74184456.14,,74184456.14,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,-17.6654
20260819,600783,鲁信创投,10025054,国泰海通证券股份有限公司南京太平南路证券营业部,国泰海通证券南京太平南路证券营业部,70889109.0,,70889109.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0272
20260819,001301,尚太科技,10477800,开源证券股份有限公司西安太华路证券营业部,开源证券西安太华路证券营业部,60304264.0,0.0,60304264.0,日涨幅偏离值达到7%的前5只证券,10.0071
20260819,600172,黄河旋风,10088113,中国国际金融股份有限公司上海分公司,中国国际金融上海分公司,59419613.32,,59419613.32,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,0.6983
20260819,603580,艾艾精工,10004865,国泰海通证券股份有限公司,国泰海通,161704769.4,102469348.62,59235420.78,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.2012
20260819,301211,亨迪药业,10467900,国泰海通证券股份有限公司上海自贸试验区第二分公司,国泰海通证券上海自贸试验区第二分公司,57917800.25,1376.0,57916424.25,日涨幅达到15%的前5只证券,19.967
20260819,603580,艾艾精工,10110478,瑞银证券有限责任公司上海花园石桥路证券营业部,瑞银证券上海花园石桥路证券营业部,53746071.4,,53746071.4,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.2012
20260819,603580,艾艾精工,10564259,国泰海通证券股份有限公司成都龙腾东路证券营业部,国泰海通证券成都龙腾东路证券营业部,53474063.0,,53474063.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.2012
20260819,600172,黄河旋风,10434470,沪股通专用,沪股通专用,231455529.96,178032885.03,53422644.93,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,0.6983
20260819,301211,亨迪药业,10477800,开源证券股份有限公司西安太华路证券营业部,开源证券西安太华路证券营业部,49870687.84,0.0,49870687.84,日涨幅达到15%的前5只证券,19.967
20260819,000620,盈新发展,10634757,深股通专用,深股通专用,165459962.68,117159723.39,48300239.29,日振幅值达到15%的前5只证券,3.8123
20260819,600172,黄河旋风,10004865,国泰海通证券股份有限公司,国泰海通,48119876.96,,48119876.96,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,0.6983
20260819,600172,黄河旋风,10472087,东方财富证券股份有限公司拉萨东环路第二证券营业部,东方财富证券拉萨东环路第二证券营业部,44403163.5,,44403163.5,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,0.6983
20260819,300069,金利华电,10924074,东亚前海证券有限责任公司上海分公司,东亚前海证券上海分公司,43453714.0,0.0,43453714.0,日涨幅达到15%的前5只证券,20.0139
20260819,600313,农发种业,10434470,沪股通专用,沪股通专用,110418637.95,68753888.0,41664749.95,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,5.1622
20260819,000505,京粮控股,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,41221701.0,0.0,41221701.0,日涨幅偏离值达到7%的前5只证券,10.0147
20260819,000505,京粮控股,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,41221701.0,0.0,41221701.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0147
20260819,600783,鲁信创投,10000011376,东亚前海证券有限责任公司浙江分公司,东亚前海证券浙江分公司,40830701.37,,40830701.37,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0272
20260819,300970,华绿生物,10030097,广发证券股份有限公司北京阜成门南大街证券营业部,广发证券北京阜成门南大街证券营业部,40509938.5,66018.7,40443919.8,连续三个交易日内，涨幅偏离值累计达到30%的证券,4.0166
20260819,600783,鲁信创投,10484864,华源证券股份有限公司江苏分公司,华源证券江苏分公司,40266936.0,,40266936.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0272
20260819,000620,盈新发展,10086878,中信建投证券股份有限公司南京王府大街证券营业部,中信建投证券南京王府大街证券营业部,39793364.0,779683.0,39013681.0,日振幅值达到15%的前5只证券,3.8123
20260819,000560,我爱我家,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,37477146.0,0.0,37477146.0,日涨幅偏离值达到7%的前5只证券,10.1852
20260819,601015,陕西黑猫,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,37383815.0,,37383815.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.089
