trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260819,600783,600783.SH,鲁信创投,20.19,10.0272,5.9692,896876313.0,140775239.37,222389276.37,81614037.0,33.895790195766,15.696170957968,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,普通席位买入，成功率44.98%,SH,上交所主板,11111.0,11111.0,24.795980576866,9.099809618898
20260819,601011,601011.SH,宝泰隆,3.04,10.1449,3.8014,220941870.0,135091494.4,159762768.56,24671274.16,83.476274877188,61.143455697193,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,买一主买，成功率32.43%,SH,上交所主板,11111.0,11111.0,72.309865287191,11.166409589998
20260819,601011,601011.SH,宝泰隆,3.04,10.1449,3.8014,220941870.0,134882343.0,134882343.0,,61.048792155149,61.048792155149,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,买一主买，成功率50.92%,SH,上交所主板,11111.0,,61.048792155149,
20260819,603580,603580.SH,艾艾精工,67.99,6.2012,14.4038,2261199025.0,96045992.62,362176105.8,266130113.18,27.786418268954,4.247569168309,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,买一主买，成功率45.64%,SH,上交所主板,11111.0,11111.0,16.016993718631,11.769424550323
20260819,301211,301211.SZ,亨迪药业,14.54,19.967,13.6943,804175800.0,91622863.24,163042626.13,71419762.89,29.155613613342,11.393387271788,日涨幅达到15%的前5只证券,普通席位买入，成功率41.13%,SZ,深交所创业板,11111.0,13111.0,18.925247331492,8.860764759397
20260819,600172,600172.SH,黄河旋风,14.42,0.6983,25.3057,4652065944.0,77261629.84,432737441.09,355475811.25,16.943294910869,1.660802550309,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,买一主买，成功率42.78%,SH,上交所主板,11111.0,11111.0,9.302048730588,7.64124618028
20260819,600313,600313.SH,农发种业,7.13,5.1622,21.1144,2643044282.0,74726072.7,272704973.59,197978900.89,17.808399113307,2.827272823574,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,买一主买，成功率43.74%,SH,上交所主板,11111.0,11111.0,10.317835968441,7.490563144867
20260819,000723,000723.SZ,美锦能源,3.89,9.887,4.2342,713626179.0,48442589.52,126260782.8,77818193.28,28.597462100672,6.788230441305,日涨幅偏离值达到7%的前5只证券,主力做T，成功率37.79%,SZ,深交所主板,11111.0,13333.0,14.660130174401,10.81640446237
20260819,300503,300503.SZ,昊志机电,69.55,-15.1829,13.211,2327408215.0,48150975.39,246295656.8,198144681.41,19.095934067157,2.06886677978,日跌幅达到15%的前5只证券,1家机构卖出，成功率30.10%,SZ,深交所创业板,13113.0,13111.0,8.367585977177,8.512304980844
20260819,000505,000505.SZ,京粮控股,7.47,10.0147,10.7362,498300327.0,47792367.54,106639067.38,58846699.84,33.210045880624,9.591076896885,日涨幅偏离值达到7%的前5只证券,普通席位买入，成功率39.38%,SZ,深交所主板,11111.0,11311.0,21.000260953071,11.695912220423
