trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260819,000153,丰原药业,1,09:25,-1.0479042530059814,化学制药
20260819,600313,农发种业,2,09:25,5.1622419357299805,种植业
20260819,600613,神奇制药,3,09:30,0.25773194432258606,化学制药
20260819,000523,红棉股份,2,09:31,5.592105388641357,综合Ⅱ
20260819,603958,哈森股份,1,09:31,-8.017334938049316,服装家纺
20260819,300155,安居宝,1,09:41,8.15850830078125,计算机设
20260819,603207,小方制药,2,09:41,7.60407829284668,化学制药
20260819,000025,特  力Ａ,2,09:56,4.045092582702637,综合Ⅱ
20260819,002678,珠江钢琴,1,10:13,1.727861762046814,文娱用品
20260819,003042,中农联合,1,10:22,0.7183908224105835,农化制品
20260819,601609,金田股份,5,10:49,8.36820125579834,工业金属
20260819,000703,恒逸石化,4,11:09,9.215798377990723,炼化及贸
