trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260821,600547,600547.SH,山东黄金,37.05,4.9575,4.1323,17302349779.0,855648751.87,3371674861.76,2516026109.89,34.028331682417,4.945274848787,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1家机构买入，成功率43.83%,SH,上交所主板,13111.0,11311.0,19.486803265601,14.541528416816
20260821,300142,300142.SZ,沃森生物,16.1,6.4815,32.2905,8179433603.0,506112365.36,1217288510.42,711176145.06,23.576995047343,6.187621171891,日换手率达到30%的前5只证券,3家机构买入，成功率40.03%,SZ,深交所创业板,13133.0,31111.0,14.764537936064,7.478298143232
20260821,002716,002716.SZ,湖南白银,10.42,10.0317,18.2922,4312985678.0,408964206.29,756332919.63,347368713.34,25.590199350762,9.482160081729,日涨幅偏离值达到7%的前5只证券,3家机构买入，成功率41.74%,SZ,深交所主板,13313.0,13311.0,16.549078756992,7.520540770505
20260821,002396,002396.SZ,星网锐捷,33.17,10.0166,9.801,2406313239.0,402753375.14,638176380.36,235423005.22,36.304474888026,16.7373627262,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率39.35%,SZ,深交所主板,11131.0,13333.0,23.969473180463,9.51450819076
20260821,603330,603330.SH,天洋新材,9.97,10.0442,28.8385,1127323852.0,207716140.59,266016788.41,58300647.82,28.768790410548,18.425596178196,有价格涨跌幅限制的日换手率达到20%的前五只证券,买一主买，成功率47.42%,SH,上交所主板,11111.0,11111.0,23.597193294372,5.171597116176
20260821,603330,603330.SH,天洋新材,9.97,10.0442,28.8385,1127323852.0,207716140.59,266016788.41,58300647.82,28.768790410548,18.425596178196,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,买一主买，成功率47.42%,SH,上交所主板,11111.0,11111.0,23.597193294372,5.171597116176
20260821,603330,603330.SH,天洋新材,9.97,10.0442,28.8385,1127323852.0,207716140.59,266016788.41,58300647.82,28.768790410548,18.425596178196,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,买一主买，成功率47.42%,SH,上交所主板,11111.0,11111.0,23.597193294372,5.171597116176
20260821,688185,688185.SH,康希诺,77.32,20.0062,22.3771,1891019100.0,201512763.89,415146254.91,213633491.02,33.250840561579,10.656305052128,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,普通席位买入，成功率43.32%,SH,上交所科创板,11111.0,11111.0,21.953572806853,11.297267754726
20260821,688185,688185.SH,康希诺,77.32,20.0062,22.3771,2103606000.0,197783978.04,423260731.22,225476753.18,30.839305668457,9.402139851284,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,普通席位买入，成功率45.98%,SH,上交所科创板,11111.0,11111.0,20.120722759871,10.718582908586
20260821,600110,600110.SH,诺德股份,10.74,10.041,12.6951,2285226619.0,187953007.6,458191165.77,270238158.17,31.875583711639,8.224698856442,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,买一主买，成功率46.62%,SH,上交所主板,11111.0,11111.0,20.050141284039,11.825442427599
