trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260821,000017,深中华A,2,09:25,09:39,1,39809601.0,9.430132865905762,294182288.0,饰品
20260821,002038,双鹭药业,2,09:25,09:39,1,127471619.0,6.875837326049805,414613840.0,化学制药
20260821,002209,达 意 隆,1,09:25,09:42,1,23922248.0,9.93818187713623,206290574.0,专用设备
20260821,002412,汉森制药,3,09:25,09:25,0,150393618.0,4.52451229095459,229530341.0,中药Ⅱ
20260821,600785,新华百货,1,09:25,09:25,0,136694237.0,1.614170789718628,49663325.0,一般零售
20260821,688356,键凯科技,2,09:25,09:25,0,472387024.0,5.391934394836426,351028208.0,化学制药
20260821,000931,中 关 村,2,09:30,09:44,1,28100948.0,8.352328300476074,318517408.0,化学制药
20260821,601177,杭齿前进,1,09:30,09:30,0,38831220.0,2.2931883335113525,128693980.0,通用设备
20260821,000710,贝瑞基因,2,09:30,09:48,2,75897065.0,17.333370208740234,591543040.0,医疗服务
20260821,003040,楚天龙,1,09:30,09:40,2,86539698.0,6.819206237792969,397633808.0,通信设备
20260821,603958,哈森股份,2,09:30,09:33,2,57480405.0,6.9939961433410645,313260448.0,服装家纺
20260821,603333,福华尚纬,1,09:31,09:31,1,58961115.0,2.9935343265533447,182185418.0,电网设备
20260821,002686,亿利达,1,09:31,09:45,2,33017712.0,6.814033031463623,237551515.0,通用设备
20260821,002971,和远气体,1,09:32,09:32,0,120107677.0,4.408772945404053,323853600.0,化学制品
20260821,603626,科森科技,2,09:34,11:20,2,144720270.0,7.867527008056641,800520928.0,消费电子
20260821,603095,越剑智能,1,09:35,09:35,0,65965378.0,3.028225898742676,116838526.0,专用设备
20260821,600460,士兰微,1,09:36,09:36,0,483488617.0,4.633241176605225,2699276816.0,半导体
20260821,603079,圣达生物,1,09:37,09:37,0,267394964.0,6.300671577453613,160811789.0,化学制品
20260821,603318,水发燃气,1,09:38,09:38,1,38095051.0,9.625664710998535,416796176.0,燃气Ⅱ
20260821,603052,可川科技,1,09:40,09:40,0,157220826.0,2.4086990356445312,271758768.0,消费电子
20260821,601212,白银有色,1,09:41,10:08,4,138522531.0,4.543975830078125,2015909280.0,工业金属
20260821,002536,飞龙股份,1,09:41,09:41,0,241451210.0,6.593226909637451,1653153392.0,汽车零部
20260821,603803,瑞斯康达,1,09:43,09:43,0,77434312.0,5.583726406097412,261119318.0,通信设备
20260821,002396,星网锐捷,1,09:44,10:44,1,239018840.0,9.801044464111328,2406313232.0,通信设备
20260821,003018,金富科技,1,09:45,09:45,0,58269686.0,3.1604175567626953,376032224.0,包装印刷
20260821,002017,东信和平,1,09:45,10:41,3,30427273.0,5.699089050292969,470577312.0,通信设备
20260821,600397,江钨装备,1,09:48,11:20,3,115029368.0,10.35189437866211,1812964032.0,专用设备
20260821,603065,宿迁联盛,1,09:49,10:02,2,16865556.0,8.27791976928711,585270272.0,化学制品
20260821,603045,福达合金,1,09:56,10:08,1,69409224.0,6.307802677154541,477820944.0,金属新材
20260821,300839,博汇股份,1,09:56,09:56,0,44995501.0,6.74155855178833,225948952.0,炼化及贸
20260821,600353,旭光电子,1,09:56,10:51,4,107624602.0,12.329224586486816,3782619184.0,其他电子
20260821,002655,共达电声,1,09:57,10:04,1,112784997.0,9.012497901916504,1201894592.0,消费电子
20260821,002988,豪美新材,1,10:06,10:18,3,14796307.0,4.749703884124756,280388784.0,工业金属
20260821,603330,天洋新材,1,10:06,10:43,10,36467169.0,28.838470458984375,1127323856.0,塑料
20260821,002192,融捷股份,1,10:15,13:26,4,80008476.0,10.75625228881836,1971905872.0,能源金属
20260821,300214,日科化学,1,10:17,14:34,1,33102690.0,14.1696138381958,790411152.0,化学制品
20260821,688137,近岸蛋白,2,10:18,10:26,2,27153112.0,15.122529983520508,794653568.0,生物制品
20260821,600577,精达股份,1,10:39,11:03,1,139346154.0,5.4658002853393555,1025608080.0,电网设备
20260821,002716,湖南白银,1,10:40,13:23,1,163236802.0,18.292190551757812,4312985600.0,贵金属
20260821,000628,高新发展,1,11:00,11:00,0,116098040.0,8.720420837402344,731645344.0,房屋建设
20260821,002903,宇环数控,2,11:02,11:02,0,51301670.0,24.663387298583984,857018768.0,通用设备
20260821,002449,国星光电,1,11:29,13:19,3,41063592.0,7.121939182281494,305651200.0,光学光电
20260821,688328,深科达,1,13:02,13:54,1,121109615.0,13.532352447509766,1103203328.0,专用设备
20260821,003031,中瓷电子,1,13:12,13:18,1,134898370.0,4.7383880615234375,2202510032.0,通信设备
20260821,600110,诺德股份,1,13:27,14:17,1,185503428.0,12.695115089416504,2285226624.0,电池
20260821,603758,秦安股份,1,13:36,13:36,0,34234536.0,7.971820831298828,383461392.0,汽车零部
20260821,000603,盛达资源,1,13:56,14:00,3,42009975.0,14.267595291137695,3354818496.0,贵金属
20260821,002638,勤上股份,1,14:11,14:11,0,32699275.0,5.900334358215332,317387504.0,照明设备
20260821,002045,国光电器,1,14:26,14:26,0,110878037.0,9.886504173278809,490236848.0,消费电子
20260821,002491,通鼎互联,2,14:27,14:49,2,151230136.0,30.457759857177734,7263185920.0,通信设备
20260821,300016,北陆药业,1,14:30,14:30,0,56110750.0,22.65367317199707,1230292512.0,化学制药
20260821,002886,沃特股份,1,14:32,14:32,0,103426056.0,8.295536041259766,350051264.0,塑料
20260821,002631,德尔未来,1,14:34,14:34,0,111458682.0,5.176490306854248,376896752.0,家居用品
20260821,301591,肯特股份,1,14:37,14:37,0,92171488.0,24.903371810913086,381200704.0,塑料
