trade_date,code,name,seat_code,seat_name,seat_abbr,act_buy,act_sell,net_amt,reason,change_rate
20260826,000997,新大陆,10634757,深股通专用,深股通专用,182143974.8,41353003.17,140790971.63,日涨幅偏离值达到7%的前5只证券,9.9947
20260826,001258,立新能源,10025390,国泰海通证券股份有限公司北京知春路证券营业部,国泰海通证券北京知春路证券营业部,121280321.0,1845986.0,119434335.0,日振幅值达到15%的前5只证券,10.0081
20260826,001258,立新能源,10025390,国泰海通证券股份有限公司北京知春路证券营业部,国泰海通证券北京知春路证券营业部,121280321.0,1845986.0,119434335.0,日涨幅偏离值达到7%的前5只证券,10.0081
20260826,001258,立新能源,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,105165325.0,83494.0,105081831.0,日振幅值达到15%的前5只证券,10.0081
20260826,001258,立新能源,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,105165325.0,83494.0,105081831.0,日涨幅偏离值达到7%的前5只证券,10.0081
20260826,002015,协鑫能科,10657381,开源证券股份有限公司西安高新成章路证券营业部,开源证券西安高新成章路证券营业部,102590394.59,510434.0,102079960.59,连续三个交易日内，涨幅偏离值累计达到20%的证券,7.9345
20260826,002491,通鼎互联,10101619,国泰海通证券股份有限公司余姚舜水南路证券营业部,国泰海通证券余姚舜水南路证券营业部,100162859.9,399749.0,99763110.9,日换手率达到20%的前5只证券,5.0467
20260826,002491,通鼎互联,10101619,国泰海通证券股份有限公司余姚舜水南路证券营业部,国泰海通证券余姚舜水南路证券营业部,100162859.9,399749.0,99763110.9,日振幅值达到15%的前5只证券,5.0467
20260826,001258,立新能源,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,95153642.0,13362.0,95140280.0,日振幅值达到15%的前5只证券,10.0081
20260826,001258,立新能源,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,95153642.0,13362.0,95140280.0,日涨幅偏离值达到7%的前5只证券,10.0081
20260826,002703,浙江世宝,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,95113350.0,0.0,95113350.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0189
20260826,002703,浙江世宝,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,95113350.0,0.0,95113350.0,日涨幅偏离值达到7%的前5只证券,10.0189
20260826,300333,兆日科技,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,75007998.0,988302.0,74019696.0,日涨幅达到15%的前5只证券,16.7455
20260826,688185,康希诺,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,71860866.0,,71860866.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.0
20260826,002703,浙江世宝,10634757,深股通专用,深股通专用,157032367.45,85762472.0,71269895.45,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0189
20260826,002703,浙江世宝,10038679,平安证券股份有限公司浙江分公司,平安证券浙江分公司,70976460.0,2411829.0,68564631.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0189
20260826,300333,兆日科技,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,66072944.0,0.0,66072944.0,日涨幅达到15%的前5只证券,16.7455
20260826,000997,新大陆,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,65545854.0,40619.0,65505235.0,日涨幅偏离值达到7%的前5只证券,9.9947
20260826,600127,金健米业,10004865,国泰海通证券股份有限公司,国泰海通,63764993.47,,63764993.47,有价格涨跌幅限制的日换手率达到20%的前五只证券,5.2632
20260826,600468,百利电气,10000945087,国联民生证券股份有限公司宁波分公司,国联民生证券宁波分公司,62687130.0,,62687130.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0503
20260826,002015,协鑫能科,10634757,深股通专用,深股通专用,157478390.84,98362817.28,59115573.56,连续三个交易日内，涨幅偏离值累计达到20%的证券,7.9345
20260826,001258,立新能源,10437429,华泰证券股份有限公司苏州吴中大道证券营业部,华泰证券苏州吴中大道证券营业部,57364707.0,73243.0,57291464.0,日振幅值达到15%的前5只证券,10.0081
20260826,001258,立新能源,10437429,华泰证券股份有限公司苏州吴中大道证券营业部,华泰证券苏州吴中大道证券营业部,57364707.0,73243.0,57291464.0,日涨幅偏离值达到7%的前5只证券,10.0081
20260826,600127,金健米业,10000399618,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,高盛(中国)证券上海浦东新区世纪大道证券营业部,56919518.79,,56919518.79,有价格涨跌幅限制的日换手率达到20%的前五只证券,5.2632
20260826,002437,誉衡药业,10021775,华泰证券股份有限公司深圳彩田路证券营业部,华泰证券深圳彩田路证券营业部,56081121.95,1254126.0,54826995.95,日换手率达到20%的前5只证券,-3.7209
20260826,603156,养元饮品,10031937,广发证券股份有限公司郑州农业路证券营业部,广发证券郑州农业路证券营业部,50797776.0,,50797776.0,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-3.189
20260826,301717,超纯应材,10088113,中国国际金融股份有限公司上海分公司,中国国际金融上海分公司,50950766.1,1965662.0,48985104.1,日换手率达到30%的前5只证券,7.504
20260826,600127,金健米业,10134015,中信证券股份有限公司深圳深南中路中信大厦证券营业部,中信证券深圳深南中路中信大厦证券营业部,47800292.0,,47800292.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,5.2632
20260826,002491,通鼎互联,10634757,深股通专用,深股通专用,450431286.19,403796699.92,46634586.27,日换手率达到20%的前5只证券,5.0467
20260826,002491,通鼎互联,10634757,深股通专用,深股通专用,450431286.19,403796699.92,46634586.27,日振幅值达到15%的前5只证券,5.0467
20260826,688828,国仪公司,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,42587792.06,,42587792.06,有价格涨跌幅限制的日换手率达到30%的前五只证券,15.0932
20260826,688828,国仪公司,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,42587792.06,,42587792.06,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,15.0932
20260826,002418,康盛股份,10023543,中国银河证券股份有限公司绍兴鲁迅中路证券营业部,中国银河证券绍兴鲁迅中路证券营业部,42841935.0,306021.0,42535914.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.1235
20260826,603156,养元饮品,10135341,中信证券股份有限公司上海分公司,中信证券上海分公司,41865027.0,,41865027.0,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-3.189
20260826,002412,汉森制药,10564259,国泰海通证券股份有限公司成都龙腾东路证券营业部,国泰海通证券成都龙腾东路证券营业部,42064957.64,513946.0,41551011.64,日换手率达到20%的前5只证券,6.1638
20260826,301717,超纯应材,10030183,国泰海通证券股份有限公司重庆民生路证券营业部,国泰海通证券重庆民生路证券营业部,40227329.16,40050.0,40187279.16,日换手率达到30%的前5只证券,7.504
20260826,002172,澳洋健康,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,40149132.0,0.0,40149132.0,日换手率达到20%的前5只证券,2.5974
20260826,688185,康希诺,10000055316,华鑫证券有限责任公司上海陆家嘴证券营业部,华鑫证券上海陆家嘴证券营业部,39873234.0,,39873234.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.0
20260826,688828,国仪公司,10000399618,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,高盛(中国)证券上海浦东新区世纪大道证券营业部,123366331.4,84313998.68,39052332.72,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,15.0932
20260826,002412,汉森制药,10081709,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,招商证券深圳益田路免税商务大厦证券营业部,41447305.35,2416553.0,39030752.35,日换手率达到20%的前5只证券,6.1638
20260826,600103,青山纸业,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,39021472.0,,39021472.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.1587
20260826,600127,金健米业,10564259,国泰海通证券股份有限公司成都龙腾东路证券营业部,国泰海通证券成都龙腾东路证券营业部,38955381.91,,38955381.91,有价格涨跌幅限制的日换手率达到20%的前五只证券,5.2632
20260826,002418,康盛股份,10000883374,国泰海通证券股份有限公司南京胜利路证券营业部,国泰海通证券南京胜利路证券营业部,38576770.0,446.0,38576324.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.1235
20260826,600508,上海能源,10434470,沪股通专用,沪股通专用,79232701.48,40795658.98,38437042.5,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,5.3358
