trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260826,002445,中南文化,1,09:25,-2.9649593830108643,通用设备
20260826,000931,中 关 村,1,09:30,4.022988796234131,化学制药
20260826,002412,汉森制药,1,09:30,6.163827896118164,中药Ⅱ
20260826,002686,亿利达,2,09:30,3.51906156539917,通用设备
20260826,002880,卫光生物,3,09:30,7.405764579772949,生物制品
20260826,600165,宁科生物,1,09:32,4.281345367431641,化学制品
20260826,002078,太阳纸业,12,09:32,8.78962516784668,造纸
20260826,603955,大千生态,1,09:32,5.422885894775391,基础建设
20260826,600594,益佰制药,1,09:33,6.25,中药Ⅱ
20260826,603286,日盈电子,1,09:34,5.293691158294678,汽车零部
20260826,002172,澳洋健康,1,09:37,2.597402572631836,医疗服务
20260826,002427,尤夫股份,1,09:41,5.947136402130127,化学纤维
20260826,000721,西安饮食,1,10:03,4.185351371765137,酒店餐饮
20260826,300333,兆日科技,2,10:25,16.745506286621094,计算机设
20260826,603093,南华期货,4,10:38,6.406926155090332,多元金融
20260826,688828,国仪公司-U,1,11:21,15.093239784240723,通用设备
20260826,002026,山东威达,1,13:00,8.181818008422852,通用设备
20260826,603871,嘉友国际,1,13:10,7.763975143432617,物流
20260826,600508,上海能源,1,13:20,5.33578634262085,煤炭开采
20260826,601118,海南橡胶,1,14:24,7.364975452423096,种植业
