trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260826,001258,001258.SZ,立新能源,13.52,10.0081,13.5398,1586435690.0,351844983.84,488177085.0,136332101.16,39.365553239665,22.178332601683,日涨幅偏离值达到7%的前5只证券,普通席位买入，成功率46.68%,SZ,深交所主板,11111.0,11311.0,28.789762602983,8.466527638445
20260826,001258,001258.SZ,立新能源,13.52,10.0081,13.5398,1586435690.0,351844983.84,488177085.0,136332101.16,39.365553239665,22.178332601683,日振幅值达到15%的前5只证券,普通席位买入，成功率46.68%,SZ,深交所主板,11111.0,11311.0,28.789762602983,8.466527638445
20260826,000997,000997.SZ,新大陆,20.69,9.9947,8.9738,1852710333.0,219228792.42,365191561.24,145962768.82,27.58954386746,11.832869311255,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率41.67%,SZ,深交所主板,11331.0,11131.0,19.707123112375,7.169115940802
20260826,002015,002015.SZ,协鑫能科,17.14,7.9345,13.123,7207130035.0,191473071.11,619796387.06,428323315.95,14.542816598563,2.656717308834,连续三个交易日内，涨幅偏离值累计达到20%的证券,主力做T，成功率30.06%,SZ,深交所主板,11111.0,11111.0,7.141433948888,5.247702368673
20260826,300333,300333.SZ,兆日科技,12.34,16.7455,26.8628,1090662744.0,189572042.17,272552880.34,82980838.17,32.597952067757,17.381362223371,日涨幅达到15%的前5只证券,2家机构买入，成功率43.59%,SZ,深交所创业板,11313.0,13131.0,21.771614431345,7.460687423096
20260826,688828,688828.SH,国仪公司,118.5,15.0932,39.5851,2682339400.0,140446704.27,549367634.29,408920930.02,35.725850513548,5.23597812678,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2家机构买入，成功率41.53%,SH,上交所科创板,31113.0,11111.0,20.480914320165,15.244936193383
20260826,688185,688185.SH,康希诺,85.62,20.0,4.8192,466118200.0,128420855.78,167359761.89,38938906.11,44.258874251209,27.55113526569,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,买一主买，成功率47.12%,SH,上交所科创板,11111.0,11111.0,35.905004758449,8.35386949276
20260826,600468,600468.SH,百利电气,6.57,10.0503,4.1285,293780927.0,124547390.0,137796616.0,13249226.0,51.414448018268,42.394648036494,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,买一主买，成功率45.38%,SH,上交所主板,11111.0,11111.0,46.904548027381,4.509899990886
20260826,002418,002418.SZ,康盛股份,4.46,10.1235,10.4537,904597428.0,111694125.27,202512674.65,90818549.38,32.426714353868,12.347384793802,连续三个交易日内，涨幅偏离值累计达到20%的证券,普通席位买入，成功率25.73%,SZ,深交所主板,11111.0,11111.0,18.499755561985,10.005785952775
20260826,301630,301630.SZ,同宇新材,196.81,19.9988,21.3404,873589282.0,84163354.44,188780765.47,104617411.03,33.585368152445,9.634201812471,日涨幅达到15%的前5只证券,1家机构买入，成功率42.03%,SZ,深交所创业板,11113.0,13133.0,18.756932009842,11.820965544996
