trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260922,000504,南华生物,3,09:25,09:25,0,183280948.0,1.6222320795059204,58783810.0,医疗服务
20260922,000607,华媒控股,1,09:25,09:25,0,105206387.0,2.6094021797180176,104619589.0,广告营销
20260922,001216,华瓷股份,5,09:25,09:25,0,278775424.0,0.8624439835548401,51219505.0,家居用品
20260922,600743,华远控股,1,09:25,09:25,0,99322687.0,0.6985819339752197,38187388.0,房地产服
20260922,600630,龙头股份,3,09:25,11:01,1,69662208.0,10.797085762023926,418014128.0,服装家纺
20260922,600301,华锡有色,1,09:25,09:31,1,186263824.0,2.0795295238494873,286094576.0,小金属
20260922,600825,新华传媒,1,09:25,09:25,0,2488694228.0,0.2380121499300003,14523846.0,出版
20260922,603230,内蒙新华,4,09:25,09:37,3,86492326.0,10.628140449523926,557005248.0,出版
20260922,002453,华软科技,3,09:30,09:30,0,109824037.0,6.707918643951416,252961325.0,化学制品
20260922,002614,奥佳华,1,09:30,09:30,0,134393750.0,2.4998083114624023,68855612.0,其他家电
20260922,002172,澳洋健康,1,09:30,09:33,2,78997408.0,15.074483871459961,667881088.0,医疗服务
20260922,601123,马矿股份,2,09:30,09:30,0,90631885.0,15.859630584716797,295928272.0,冶钢原料
20260922,000910,大亚圣象,2,09:30,14:11,2,11647982.0,9.089484214782715,302079824.0,家居用品
20260922,002303,美盈森,1,09:30,09:30,0,107545548.0,3.210078477859497,213746074.0,包装印刷
20260922,603316,诚邦股份,2,09:30,09:33,2,51245881.0,8.689749717712402,415880176.0,半导体
20260922,601811,新华文轩,2,09:30,10:10,6,19101797.0,5.403228282928467,643302608.0,出版
20260922,000756,新华制药,1,09:30,09:30,0,122493179.0,4.259877681732178,309278672.0,化学制药
20260922,600448,华纺股份,3,09:31,14:06,3,24319035.0,39.33420181274414,938093856.0,纺织制造
20260922,600664,哈药股份,1,09:31,09:32,1,365287378.0,7.700949192047119,1573224096.0,化学制药
20260922,603580,艾艾精工,1,09:31,09:42,1,30722135.0,5.668410301208496,524072896.0,塑料
20260922,002860,星帅尔,1,09:31,09:48,6,41708703.0,7.130138874053955,451465536.0,家电零部
20260922,001376,百通能源,2,09:32,09:32,0,119804686.0,7.714442729949951,227033640.0,电力
