trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260827,001309,001309.SZ,德明利,429.76,10.0003,12.7162,8762050141.0,736479252.77,1588850962.32,852371709.55,27.86131821418,8.405330269954,日涨幅偏离值达到7%的前5只证券,3家机构买入，成功率34.83%,SZ,深交所主板,31313.0,31111.0,17.72262421843,9.271227823142
20260827,000962,000962.SZ,东方钽业,57.55,9.9962,6.9283,1944087381.0,287619931.59,495060186.85,207440255.26,36.135229772884,14.794598967154,日涨幅偏离值达到7%的前5只证券,3家机构买入，成功率41.58%,SZ,深交所主板,11333.0,13333.0,23.375753679664,10.663662101101
20260827,002636,002636.SZ,金安国纪,69.41,10.0,7.1499,3480428436.0,275482597.14,570058313.83,294575716.69,24.8427469899,7.915192115158,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率35.30%,SZ,深交所主板,11113.0,13333.0,12.966315761362,8.455112613325
20260827,300368,300368.SZ,汇金股份,9.62,19.9501,12.3444,606935398.0,269462590.88,305862597.88,36400007.0,56.391933310833,44.397244215438,日涨幅达到15%的前5只证券,普通席位买入，成功率45.50%,SZ,深交所创业板,11111.0,13111.0,49.953871182843,5.928510038889
20260827,002437,002437.SZ,誉衡药业,4.42,6.7633,36.1547,3366709896.0,257981430.28,595502033.33,337520603.05,27.713187806545,7.662716368479,日换手率达到20%的前5只证券,1家机构买入，成功率47.33%,SZ,深交所主板,11311.0,13331.0,15.3246644293,9.992966321504
20260827,600095,600095.SH,湘财股份,9.54,10.0346,7.1234,1916435926.0,240106137.16,356099705.61,115993568.45,24.633919018903,12.528785017152,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,买一主买，成功率43.24%,SH,上交所主板,11111.0,11111.0,18.581352018028,6.052567000876
20260827,600127,600127.SH,金健米业,10.78,10.0,20.3237,7005363728.0,230454293.97,730115290.76,499660996.79,17.554781383223,3.289683489936,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,普通席位买入，成功率45.24%,SH,上交所主板,11111.0,11111.0,10.422232436579,7.132548946643
20260827,002396,002396.SZ,星网锐捷,33.35,9.9934,13.5146,3237273230.0,225552503.94,610532251.86,384979747.92,30.751559385057,6.967360735875,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率29.54%,SZ,深交所主板,13113.0,13313.0,17.692464822624,11.867944860496
20260827,301666,301666.SZ,大普微,469.2,20.0,7.8145,961955872.0,203047795.0,274116476.0,71068681.0,35.883678976077,21.107807635484,日涨幅达到15%的前5只证券,2家机构买入，成功率43.56%,SZ,深交所创业板,11313.0,11311.0,28.404703474798,7.287693650047
20260827,603618,603618.SH,杭电股份,35.11,9.9937,9.688,7244624769.0,168538018.13,759195955.8,590657937.67,18.632488728003,2.326387128443,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,普通席位买入，成功率43.88%,SH,上交所主板,11111.0,11111.0,10.479437928224,8.15305079978
20260827,002947,002947.SZ,恒铭达,66.5,4.7409,8.8581,3091405322.0,159165929.48,642958755.24,483792825.76,36.447876083459,5.148659360431,连续三个交易日内，涨幅偏离值累计达到20%的证券,3家机构买入，成功率39.32%,SZ,深交所主板,13313.0,13333.0,18.499478691459,15.618971324266
20260827,688300,688300.SH,联瑞新材,186.24,20.0,9.0447,3769790800.0,133808701.12,642333940.91,508525239.79,30.528462765096,3.549499381239,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1家机构买入，成功率39.02%,SH,上交所科创板,11311.0,11111.0,17.038981073167,13.489481691929
20260827,300189,300189.SZ,神农种业,6.63,9.0461,37.4195,2158186733.0,114483470.24,271668491.97,157185021.73,19.871010563756,5.304613752345,日换手率达到30%的前5只证券,4家机构买入，成功率40.20%,SZ,深交所创业板,13333.0,13133.0,11.634340723658,6.66675304458
20260827,301591,301591.SZ,肯特股份,50.4,20.0,36.729,779741932.0,99399480.78,165255708.72,65856227.94,29.639541901666,12.747740848699,日换手率达到30%的前5只证券,1家机构买入，成功率46.76%,SZ,深交所创业板,11113.0,31313.0,17.564451613973,8.111902456979
