trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260911,002636,002636.SZ,金安国纪,82.46,7.8613,15.5171,13510196474.0,811877804.52,2086536931.87,1274659127.35,24.878957650161,6.009370819162,连续三个交易日内，涨幅偏离值累计达到20%的证券,4家机构买入，成功率39.95%,SZ,深交所主板,13333.0,13331.0,14.469512317101,8.829217114907
20260911,688143,688143.SH,长盈通,195.0,15.494,16.8816,3715315600.0,520831494.23,811578236.18,290746741.95,29.66975344248,14.018499376742,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1家机构买入，成功率42.01%,SH,上交所科创板,13111.0,13311.0,21.844126409612,7.825627032869
20260911,002297,002297.SZ,博云新材,23.53,7.4429,33.1997,4400072693.0,403149671.1,713778549.79,310628878.69,23.281602372382,9.162341152712,日换手率达到20%的前5只证券,2家机构买入，成功率38.61%,SZ,深交所主板,13311.0,13111.0,14.363727001953,6.280719674237
20260911,000636,000636.SZ,风华高科,55.99,10.0,16.2161,9984863609.0,292483788.62,1563529655.95,1271045867.33,28.388725517743,2.92927174645,日涨幅偏离值达到7%的前5只证券,3家机构买入，成功率41.97%,SZ,深交所主板,13133.0,13331.0,12.798817834909,11.944037540133
20260911,603466,603466.SH,风语筑,13.27,10.0332,14.1307,1097442331.0,196134689.71,261320997.55,65186307.84,29.751659487427,17.871981439907,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,买一主买，成功率45.10%,SH,上交所主板,11111.0,11111.0,23.811820463668,5.93983902376
20260911,002201,002201.SZ,九鼎新材,11.09,10.0198,18.5331,1731333480.0,194194765.27,377314528.81,183119763.54,32.370095006191,11.216485299528,连续三个交易日内，涨幅偏离值累计达到20%的证券,1家机构买入，成功率39.92%,SZ,深交所主板,11131.0,11313.0,18.503481074598,9.644155700149
20260911,001232,001232.SZ,嘉立创,182.48,10.0006,16.2512,1248553586.0,187445260.1,328359673.31,140914413.21,37.585418181643,15.012992810386,日涨幅偏离值达到7%的前5只证券,3家机构买入，成功率34.89%,SZ,深交所主板,13313.0,33331.0,23.784388723064,11.253596544474
20260911,300563,300563.SZ,神宇股份,27.92,19.9828,18.0524,611894701.0,126950712.95,165843564.0,38892851.05,33.459419523556,20.747150243748,日涨幅达到15%的前5只证券,1家机构买入，成功率46.92%,SZ,深交所创业板,11113.0,11111.0,26.97848596012,6.35122350079
20260911,002815,002815.SZ,崇达技术,20.08,10.0274,13.468,2014176870.0,108969860.6,491846581.94,382876721.34,43.428326295893,5.4101435789,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率26.76%,SZ,深交所主板,11313.0,13313.0,22.616970720153,18.996495989948
20260911,603601,603601.SH,再升科技,10.79,8.3333,28.136,5340395804.0,89611812.14,738029933.91,648418121.77,25.961522451979,1.677999448522,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,买一主买，成功率44.81%,SH,上交所主板,11111.0,11111.0,13.81976095025,12.141761501729
