trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260902,002490,山东墨龙,1,09:25,3.9473681449890137,专用设备
20260902,002679,福建金森,1,09:25,-5.189775466918945,林业Ⅱ
20260902,600121,郑州煤电,2,09:25,-1.8518518209457397,煤炭开采
20260902,600540,新赛股份,6,09:25,9.967320442199707,种植业
20260902,600792,云煤能源,1,09:30,-2.7149322032928467,焦炭Ⅱ
20260902,000520,凤凰航运,1,09:30,-0.9456264972686768,航运港口
20260902,603221,爱丽家居,1,09:33,9.230769157409668,家居用品
20260902,603721,中广天择,2,09:33,2.2846262454986572,影视院线
20260902,603336,宏辉果蔬,1,09:38,3.0010719299316406,种植业
20260902,002278,神开股份,1,09:44,5.966587066650391,专用设备
20260902,002963,豪尔赛,1,09:46,1.82741117477417,装修装饰
20260902,603001,奥康国际,2,09:57,3.599550247192383,服装家纺
20260902,002660,茂硕电源,1,10:06,5.069708347320557,消费电子
20260902,003040,楚天龙,1,10:22,7.865169048309326,通信设备
20260902,000985,大庆华科,1,13:01,2.8806583881378174,炼化及贸
