trade_date,code,name,seat_code,seat_name,seat_abbr,act_buy,act_sell,net_amt,reason,change_rate
20260902,000017,深中华A,10000128629,投资者分类,投资者分类,13138636998.29,12966364327.61,172272670.68,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券,0.0
20260902,002536,飞龙股份,10101617,国泰海通证券股份有限公司无锡湖滨路证券营业部,国泰海通证券无锡湖滨路证券营业部,150798485.5,40117.0,150758368.5,日涨幅偏离值达到7%的前5只证券,10.0019
20260902,002536,飞龙股份,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,127550314.0,1011630.0,126538684.0,日涨幅偏离值达到7%的前5只证券,10.0019
20260902,002886,沃特股份,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,104119085.0,31196.0,104087889.0,日涨幅偏离值达到7%的前5只证券,9.9857
20260902,002886,沃特股份,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,92371968.0,0.0,92371968.0,日涨幅偏离值达到7%的前5只证券,9.9857
20260902,002536,飞龙股份,10467900,国泰海通证券股份有限公司上海自贸试验区第二分公司,国泰海通证券上海自贸试验区第二分公司,82764967.0,256635.0,82508332.0,日涨幅偏离值达到7%的前5只证券,10.0019
20260902,600967,内蒙一机,10318913,浙商证券股份有限公司乐清千帆东路证券营业部,浙商证券乐清千帆东路证券营业部,81564984.0,,81564984.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0082
20260902,600721,百花医药,10437429,华泰证券股份有限公司苏州吴中大道证券营业部,华泰证券苏州吴中大道证券营业部,74799750.6,,74799750.6,有价格涨跌幅限制的日换手率达到20%的前五只证券,-2.5019
20260902,002297,博云新材,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,74019952.0,132430.0,73887522.0,日涨幅偏离值达到7%的前5只证券,10.011
20260902,600967,内蒙一机,10485044,国联民生证券股份有限公司北京分公司,国联民生证券北京分公司,66758493.0,,66758493.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0082
20260902,603978,深圳新星,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,59289479.48,,59289479.48,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0243
20260902,600967,内蒙一机,10434470,沪股通专用,沪股通专用,85926389.05,33625048.58,52301340.47,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0082
20260902,003040,楚天龙,10484864,华源证券股份有限公司江苏分公司,华源证券江苏分公司,89232206.36,42310707.0,46921499.36,连续三个交易日内，涨幅偏离值累计达到20%的证券,7.8652
20260902,002297,博云新材,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,50065250.0,3474531.0,46590719.0,日涨幅偏离值达到7%的前5只证券,10.011
20260902,002437,誉衡药业,10564259,国泰海通证券股份有限公司成都龙腾东路证券营业部,国泰海通证券成都龙腾东路证券营业部,49839683.0,4130802.0,45708881.0,日换手率达到20%的前5只证券,4.1379
20260902,600967,内蒙一机,10023543,中国银河证券股份有限公司绍兴鲁迅中路证券营业部,中国银河证券绍兴鲁迅中路证券营业部,43764596.0,,43764596.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0082
20260902,600127,金健米业,10201214,国泰海通证券股份有限公司上海分公司,国泰海通证券上海分公司,42886506.0,,42886506.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-6.3444
20260902,600540,新赛股份,10517841,东方证券股份有限公司无锡梁清路证券营业部,东方证券无锡梁清路证券营业部,42544884.3,,42544884.3,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.9673
20260902,002437,誉衡药业,10456701,国盛证券股份有限公司南昌金融大街证券营业部,国盛证券南昌金融大街证券营业部,40906711.0,117956.0,40788755.0,日换手率达到20%的前5只证券,4.1379
20260902,600127,金健米业,10004865,国泰海通证券股份有限公司,国泰海通,72893645.56,33262993.28,39630652.28,有价格涨跌幅限制的日换手率达到20%的前五只证券,-6.3444
20260902,600721,百花医药,10000170387,国泰海通证券股份有限公司杭州文一西路证券营业部,国泰海通证券杭州文一西路证券营业部,38837573.0,,38837573.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-2.5019
20260902,600121,郑州煤电,10004865,国泰海通证券股份有限公司,国泰海通,38609661.2,,38609661.2,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-1.8519
20260902,000628,高新发展,10000466163,广发证券股份有限公司杭州博奥路证券营业部,广发证券杭州博奥路证券营业部,37554246.0,0.0,37554246.0,日涨幅偏离值达到7%的前5只证券,9.998
20260902,600540,新赛股份,10456710,国盛证券股份有限公司宁波桑田路证券营业部,国盛证券宁波桑田路证券营业部,37161804.0,,37161804.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.9673
20260902,600127,金健米业,10135341,中信证券股份有限公司上海分公司,中信证券上海分公司,36379758.14,,36379758.14,有价格涨跌幅限制的日换手率达到20%的前五只证券,-6.3444
20260902,600657,信达地产,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,36087749.45,,36087749.45,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.1083
20260902,600127,金健米业,10000213448,国信证券股份有限公司浙江互联网分公司,国信证券浙江互联网分公司,35360353.0,,35360353.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-6.3444
20260902,600967,内蒙一机,10023418,国泰海通证券股份有限公司上海徐汇区宛平南路证券营业部,国泰海通证券上海徐汇区宛平南路证券营业部,33481375.0,,33481375.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0082
20260902,000560,我爱我家,10115140,中国银河证券股份有限公司北京中关村大街证券营业部,中国银河证券北京中关村大街证券营业部,41837379.0,8886065.0,32951314.0,日振幅值达到15%的前5只证券,-0.3135
20260902,000560,我爱我家,10115140,中国银河证券股份有限公司北京中关村大街证券营业部,中国银河证券北京中关村大街证券营业部,41837379.0,8886065.0,32951314.0,日换手率达到20%的前5只证券,-0.3135
20260902,600540,新赛股份,10004865,国泰海通证券股份有限公司,国泰海通,31546264.88,,31546264.88,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.9673
20260902,002084,海鸥住工,10115140,中国银河证券股份有限公司北京中关村大街证券营业部,中国银河证券北京中关村大街证券营业部,31509664.17,148309.0,31361355.17,日换手率达到20%的前5只证券,1.4245
20260902,003040,楚天龙,10023559,中国银河证券股份有限公司北京学院南路证券营业部,中国银河证券北京学院南路证券营业部,43083245.0,11778218.0,31305027.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,7.8652
20260902,000628,高新发展,10117602,方正证券股份有限公司上海长宁区延安西路证券营业部,方正证券上海长宁区延安西路证券营业部,30693358.0,0.0,30693358.0,日涨幅偏离值达到7%的前5只证券,9.998
20260902,600121,郑州煤电,10025054,国泰海通证券股份有限公司南京太平南路证券营业部,国泰海通证券南京太平南路证券营业部,30424595.0,,30424595.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-1.8519
20260902,600828,茂业商业,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,30234673.0,,30234673.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0686
20260902,002104,恒宝股份,10000001610,平安证券股份有限公司绍兴解放大道证券营业部,平安证券绍兴解放大道证券营业部,27907432.0,114344.0,27793088.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0163
20260902,002104,恒宝股份,10000001610,平安证券股份有限公司绍兴解放大道证券营业部,平安证券绍兴解放大道证券营业部,27906228.0,114344.0,27791884.0,日涨幅偏离值达到7%的前5只证券,10.0163
20260902,600121,郑州煤电,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,27692144.0,,27692144.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-1.8519
20260902,600721,百花医药,10135341,中信证券股份有限公司上海分公司,中信证券上海分公司,27277164.8,,27277164.8,有价格涨跌幅限制的日换手率达到20%的前五只证券,-2.5019
20260902,603778,国晟科技,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,26538385.0,,26538385.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0307
20260902,600227,赤天化,10004865,国泰海通证券股份有限公司,国泰海通,26513660.0,,26513660.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-5.029
