trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260806,002425,凯撒文化,3,09:25,13:33,3,81872092.0,11.962918281555176,418956368.0,游戏Ⅱ
20260806,002214,大立科技,2,09:25,09:25,0,146211954.0,0.30889391899108887,24147252.0,军工电子
20260806,002721,金一文化,2,09:25,09:25,0,133809396.0,0.9987220168113708,78085812.0,饰品
20260806,002180,奔图科技,1,09:25,09:25,0,432727602.0,0.8306756019592285,222488651.0,计算机设
20260806,603221,爱丽家居,10,09:25,09:31,1,65483553.0,6.605847358703613,396490928.0,家居用品
20260806,600892,大晟文化,3,09:25,14:56,11,8780776.0,25.988651275634766,656784576.0,游戏Ⅱ
20260806,688693,锴威特,1,09:25,09:25,0,116254986.0,1.1669909954071045,35331136.0,半导体
20260806,002376,新北洋,1,09:30,09:34,1,44216643.0,4.8668365478515625,266856382.0,计算机设
20260806,002963,豪尔赛,5,09:30,09:58,4,49818510.0,11.166313171386719,262601602.0,装修装饰
20260806,600397,江钨装备,3,09:30,09:30,0,279407554.0,2.4525156021118164,407628800.0,专用设备
20260806,601700,风范股份,4,09:30,13:15,5,64873896.0,15.845093727111816,1288381232.0,电网设备
20260806,600721,百花医药,3,09:30,10:49,3,63040232.0,32.7208137512207,1188527584.0,医疗服务
20260806,002428,云南锗业,3,09:30,11:18,5,584931436.0,11.968314170837402,7063060992.0,小金属
20260806,300615,欣天科技,4,09:30,09:37,1,73002840.0,28.443910598754883,783836576.0,通信设备
20260806,000692,惠天热电,1,09:30,09:30,0,30313456.0,2.2053070068359375,49224949.0,电力
20260806,002552,宝鼎科技,3,09:30,09:47,2,151786833.0,4.810974597930908,750614112.0,元件
20260806,603988,中电电机,2,09:31,14:09,4,30126720.0,8.532938957214355,454383920.0,电机Ⅱ
20260806,002649,博彦科技,2,09:31,09:34,1,113513306.0,10.469686508178711,623599744.0,IT服务Ⅱ
20260806,600156,华升股份,1,09:31,09:33,2,23846784.0,2.6621487140655518,93794992.0,纺织制造
20260806,002792,通宇通讯,1,09:32,09:32,0,362430656.0,6.942524433135986,773173936.0,通信设备
20260806,002827,高争民爆,1,09:32,09:41,2,115573666.0,6.385611534118652,860212544.0,化学制品
20260806,002369,卓翼科技,1,09:33,09:33,1,68795211.0,4.856553554534912,169185084.0,消费电子
20260806,000720,新能泰山,1,09:34,10:06,1,40095428.0,7.242503643035889,348588096.0,电网设备
20260806,300386,飞天诚信,1,09:34,09:34,0,62562616.0,8.491999626159668,260436568.0,计算机设
20260806,603039,泛微网络,1,09:35,11:29,2,108697187.0,12.72761058807373,1885855888.0,软件开发
20260806,603823,百合花,2,09:36,14:53,46,16412760.0,4.1046600341796875,1134316624.0,化学制品
20260806,002104,恒宝股份,1,09:36,09:36,0,118656048.0,4.72305965423584,326119664.0,通信设备
20260806,003040,楚天龙,1,09:37,09:37,0,50663643.0,2.716068744659424,150579435.0,通信设备
20260806,002212,天融信,1,09:39,09:39,0,67256511.0,7.00485372543335,588989376.0,软件开发
20260806,600262,北方股份,1,09:42,10:21,1,47245426.0,7.535390377044678,275043568.0,专用设备
20260806,002194,武汉凡谷,1,09:42,09:46,1,54748410.0,7.932926654815674,400226896.0,通信设备
20260806,600326,西藏天路,1,09:43,09:43,1,119370848.0,4.252208709716797,425888080.0,水泥
20260806,603285,键邦股份,1,09:43,09:43,0,60965263.0,7.1647186279296875,155953895.0,化学制品
20260806,603228,景旺电子,1,09:43,09:43,0,459754821.0,4.739132881164551,3941005536.0,元件
20260806,601101,昊华能源,1,09:44,09:44,0,74807210.0,2.1478981971740723,385607360.0,煤炭开采
20260806,603123,翠微股份,1,09:45,09:45,0,71630931.0,6.580914497375488,419857712.0,多元金融
20260806,002302,西部建设,1,09:46,09:47,1,41814414.0,1.3675163984298706,85666166.0,水泥
20260806,603773,沃格光电,3,09:48,09:49,1,171883341.0,5.9708075523376465,1135934688.0,光学光电
20260806,300711,广哈通信,1,09:50,09:58,3,20104433.0,5.8410797119140625,264320847.0,通信设备
20260806,600206,有研新材,2,09:51,13:12,4,185582020.0,12.168163299560547,4413325568.0,半导体
20260806,601678,滨化股份,1,09:55,13:34,4,124129998.0,17.231470108032227,2507535120.0,化学原料
20260806,002975,博杰股份,3,10:00,13:00,3,142846628.0,11.456779479980469,1433678560.0,自动化设
20260806,002973,侨银股份,1,10:02,10:02,0,100194610.0,3.875837802886963,131996645.0,环境治理
20260806,603106,恒银科技,1,10:08,14:06,3,34526746.0,23.433090209960938,1163964192.0,计算机设
20260806,600601,方正科技,1,10:09,13:00,1,94254030.0,8.421658515930176,4024133328.0,元件
20260806,002686,亿利达,1,10:17,10:17,0,20019775.0,6.1171770095825195,200985840.0,通用设备
20260806,300903,科翔股份,1,10:19,10:19,0,187153190.0,12.207825660705566,2525332880.0,元件
20260806,603078,江化微,2,10:19,11:11,1,104679283.0,8.481124877929688,1082564800.0,电子化学
20260806,605366,宏柏新材,1,10:26,10:27,1,58592072.0,4.803092002868652,299475264.0,化学制品
20260806,603421,鼎信通讯,1,10:37,14:42,1,16580490.0,5.509698390960693,223021149.0,通信设备
20260806,002971,和远气体,2,10:43,10:43,0,130292250.0,14.136495590209961,891435488.0,化学制品
20260806,600665,天地源,1,10:44,11:00,1,34300598.0,3.8758091926574707,108553279.0,房地产开
20260806,002826,易明医药,1,10:47,10:48,1,34241790.0,3.36698055267334,108308668.0,化学制药
20260806,600584,长电科技,1,10:48,14:54,1,437357470.0,13.183478355407715,17259959808.0,半导体
20260806,001378,德冠新材,1,10:51,10:51,0,81290859.0,9.76519775390625,157014265.0,塑料
20260806,003036,泰坦股份,1,10:53,10:53,0,89112375.0,3.576455593109131,387588304.0,专用设备
20260806,688549,中巨芯-U,2,10:54,14:41,15,43068799.0,32.198638916015625,4944339456.0,电子化学
20260806,600829,人民同泰,1,11:01,11:01,0,52478019.0,4.846751689910889,277752208.0,医药商业
20260806,000908,石药景峰,1,11:05,11:05,0,44547718.0,4.110462665557861,237053333.0,化学制药
20260806,603122,合富中国,1,11:07,11:07,0,57702708.0,6.611198425292969,312219968.0,医疗服务
20260806,600272,开开实业,1,11:21,14:28,2,9626299.0,8.318558692932129,152111655.0,医药商业
20260806,600127,金健米业,1,11:26,11:27,1,25462973.0,7.401846408843994,283422992.0,农产品加
20260806,600403,大有能源,1,11:27,11:27,0,108023884.0,4.293971061706543,625302384.0,煤炭开采
20260806,301251,威尔高,1,13:02,13:02,0,34947638.0,17.760826110839844,498119232.0,元件
20260806,001267,汇绿生态,3,13:06,14:56,3,82715753.0,12.207841873168945,2778782032.0,通信设备
20260806,300540,蜀道装备,1,13:07,13:07,0,76107828.0,11.68701171875,741169104.0,专用设备
20260806,002915,中欣氟材,1,13:35,14:51,2,64368610.0,8.876492500305176,459944896.0,化学制品
20260806,000839,国安股份,1,13:43,13:43,0,116362057.0,7.179288864135742,841371440.0,通信服务
20260806,003029,吉大正元,1,13:46,13:46,0,19598572.0,5.220869541168213,165371130.0,软件开发
20260806,300311,任子行,1,13:47,13:47,0,51557663.0,31.422378540039062,1107074688.0,软件开发
20260806,002052,同洲电子,1,13:52,13:52,0,64359165.0,3.474195957183838,223434492.0,其他电源
20260806,601666,平煤股份,1,13:52,13:52,0,78216804.0,2.545299530029297,536057360.0,煤炭开采
20260806,600985,淮北矿业,1,13:52,13:52,0,84779590.0,1.5653810501098633,668869952.0,煤炭开采
20260806,600188,兖矿能源,1,13:56,13:56,0,200515267.0,1.5604994297027588,1904392320.0,煤炭开采
20260806,600758,辽宁能源,1,13:57,13:57,0,30939105.0,7.751621246337891,355762416.0,煤炭开采
20260806,601699,潞安环能,1,14:09,14:09,0,86135124.0,2.239293336868286,1045383856.0,煤炭开采
20260806,600330,天通股份,1,14:34,14:34,0,165612735.0,13.047449111938477,3309751360.0,电子化学
20260806,002407,多氟多,1,14:50,14:50,0,559670402.0,20.72728729248047,7607944960.0,化学制品
20260806,603738,泰晶科技,1,14:53,14:53,0,189266316.0,15.841020584106445,2134032528.0,元件
