board_code,board_name,pct,main_net_inflow,leader_code,leader_name,leader_pct
BK1578,其他酒类,3.7,296872340.0,601579,会稽山,10.02
BK1617,黄金,3.64,626832464.0,001337,四川黄金,6.41
BK1532,金属包装,3.59,148085457.0,002846,英联股份,10.01
BK1536,综合包装,3.47,45330437.0,603607,京华激光,10.0
BK1038,光学光电子,3.45,1459912448.0,002137,实益达,10.07
BK1600,医疗研发外包,3.42,644527680.0,688222,成都先导,14.05
BK1439,膜材料,3.38,399542208.0,600135,乐凯胶片,10.07
BK1333,LED,3.22,306264400.0,002137,实益达,10.07
BK0448,通信设备,3.2,10633902336.0,003031,中瓷电子,10.0
BK0459,元件,3.17,2492743424.0,605058,澳弘电子,10.0
BK1018,橡胶,3.07,192064688.0,002442,龙星科技,10.08
BK1268,互联网电商,2.98,82014622.0,300464,星徽股份,20.0
BK1460,照明设备Ⅲ,2.87,100577088.0,002724,海洋王,9.98
BK1245,照明设备Ⅱ,2.87,100577088.0,002724,海洋王,9.98
BK1317,光伏加工设备,2.84,102129149.0,300776,帝尔激光,8.22
BK1626,稀土,2.74,111899968.0,600259,中稀有色,4.8
BK1599,其他医疗服务,2.73,163435613.0,603122,合富中国,9.97
BK1338,消费电子零部件及组装,2.65,1560866304.0,301486,致尚科技,20.0
BK1440,其他塑料制品,2.65,112236240.0,300243,瑞丰高材,20.01
BK1430,涂料油墨,2.6,109680079.0,300522,世名科技,10.76
BK1428,其他化学制品,2.6,241559280.0,603255,鼎际得,10.0
BK1545,特种纸,2.59,284799558.0,600103,青山纸业,10.15
BK1215,通信,2.56,10544055552.0,003031,中瓷电子,10.0
BK1411,非金属材料Ⅲ,2.55,322826512.0,688598,金博股份,6.9
BK1020,非金属材料Ⅱ,2.55,322826512.0,688598,金博股份,6.9
BK1037,消费电子,2.54,1447226880.0,301486,致尚科技,20.0
BK1497,化妆品制造及其他,2.53,13049154.0,920176,维琪科技,10.11
BK1322,其他电源设备Ⅲ,2.53,219232000.0,300820,英杰电气,12.72
BK1395,机床工具,2.51,100804218.0,002903,宇环数控,9.99
BK1593,通信终端及配件,2.5,501279088.0,003031,中瓷电子,10.0
BK1468,其他建材Ⅲ,2.49,34016780.0,000055,方大集团,10.09
BK1237,自动化设备,2.46,1035842048.0,603082,北自科技,10.01
BK1386,军工电子Ⅲ,2.46,352356224.0,002383,合众思壮,9.97
BK1233,军工电子Ⅱ,2.46,352356224.0,002383,合众思壮,9.97
BK1614,铅锌,2.45,87878512.0,600961,株冶集团,6.1
BK0727,医疗服务,2.43,703376384.0,603122,合富中国,9.97
BK1473,园林工程,2.42,27170103.0,002775,文科股份,3.48
BK1432,氮肥,2.4,-30404591.0,000731,四川美丰,10.06
BK1454,其他黑色家电,2.38,-1838704.0,688609,九联科技,8.0
BK1335,面板,2.38,882437680.0,300939,秋田微,12.39
BK1619,其他金属新材料,2.37,126792288.0,688456,有研粉材,5.38
BK1410,其他自动化设备,2.34,23656352.0,603082,北自科技,10.01
BK1348,辅料,2.33,6869799.0,002674,兴业科技,4.72
BK1558,学历教育,2.32,23669506.0,002093,国脉科技,3.73
BK0454,塑料,2.32,660801968.0,600135,乐凯胶片,10.07
BK1438,合成树脂,2.31,272477376.0,603928,兴业股份,4.88
BK1407,工控设备,2.28,311239936.0,002957,科瑞技术,10.01
BK1400,制冷空调设备,2.28,243410176.0,301070,开勒股份,7.14
BK1316,光伏辅材,2.27,100380768.0,300842,帝科股份,8.73
BK1295,其他数字媒体,2.25,-20936540.0,603466,风语筑,3.49
BK1496,洗护用品,2.23,6835730.0,600249,两面针,5.21
BK1455,家电零部件Ⅲ,2.22,-14145776.0,920699,海达尔,8.52
BK1242,家电零部件Ⅱ,2.22,-14145776.0,920699,海达尔,8.52
BK1567,其他专业服务,2.2,-2385123.0,603373,安邦护卫,4.92
BK1034,其他电源设备Ⅱ,2.17,121206832.0,300820,英杰电气,12.72
BK1364,资产管理,2.16,39252488.0,000532,华金资本,5.35
BK1288,金属新材料,2.16,138102528.0,688786,悦安新材,9.19
BK1478,装修装饰Ⅲ,2.15,39956126.0,002963,豪尔赛,9.98
BK0725,装修装饰Ⅱ,2.15,39956126.0,002963,豪尔赛,9.98
BK1615,铜,2.15,625345088.0,002295,精艺股份,4.65
BK1357,钟表珠宝,2.14,71636941.0,603900,莱绅通灵,10.08
BK0734,饰品,2.1,73854666.0,603900,莱绅通灵,10.08
BK1543,娱乐用品,2.05,11834521.0,300329,海伦钢琴,5.67
BK1397,磨具磨料,2.04,-150770112.0,688028,沃尔德,9.9
BK1279,非白酒,2.04,292027269.0,601579,会稽山,10.02
BK1303,锂电池,2.04,-2489326848.0,300207,欣旺达,11.67
BK1405,其他专用设备,2.03,1166905232.0,603956,威派格,10.08
BK0538,化学制品,2.01,58926448.0,605566,福莱蒽特,10.01
BK1398,其他通用设备,1.99,218313184.0,300992,泰福泵业,20.0
BK1354,鞋帽及其他,1.97,-8130744.0,300577,开润股份,3.95
BK1375,光伏发电,1.96,561013947.0,002617,露笑科技,10.03
