trade_date,code,name,seat_code,seat_name,seat_abbr,act_buy,act_sell,net_amt,reason,change_rate
20260831,002396,星网锐捷,10456710,国盛证券股份有限公司宁波桑田路证券营业部,国盛证券宁波桑田路证券营业部,237222057.88,5477067.0,231744990.88,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0027
20260831,300364,中文在线,10517841,东方证券股份有限公司无锡梁清路证券营业部,东方证券无锡梁清路证券营业部,209737237.92,174304.0,209562933.92,日涨幅达到15%的前5只证券,20.0176
20260831,000977,浪潮信息,10101617,国泰海通证券股份有限公司无锡湖滨路证券营业部,国泰海通证券无锡湖滨路证券营业部,206057856.76,573366.0,205484490.76,日涨幅偏离值达到7%的前5只证券,9.9948
20260831,002008,大族激光,10000866017,联储证券股份有限公司杭州环城北路证券营业部,联储证券杭州环城北路证券营业部,194643566.0,0.0,194643566.0,日涨幅偏离值达到7%的前5只证券,9.9977
20260831,000977,浪潮信息,10492423,中信证券股份有限公司深圳分公司,中信证券深圳分公司,201606951.0,30411530.44,171195420.56,日涨幅偏离值达到7%的前5只证券,9.9948
20260831,603459,红板科技,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,167158770.0,,167158770.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.9954
20260831,000977,浪潮信息,10101619,国泰海通证券股份有限公司余姚舜水南路证券营业部,国泰海通证券余姚舜水南路证券营业部,170410399.27,5698658.0,164711741.27,日涨幅偏离值达到7%的前5只证券,9.9948
20260831,002418,康盛股份,10025390,国泰海通证券股份有限公司北京知春路证券营业部,国泰海通证券北京知春路证券营业部,149470173.0,293699.0,149176474.0,日振幅值达到15%的前5只证券,10.0
20260831,603459,红板科技,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,113780961.0,,113780961.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.9954
20260831,600722,金牛化工,10564259,国泰海通证券股份有限公司成都龙腾东路证券营业部,国泰海通证券成都龙腾东路证券营业部,112650457.6,,112650457.6,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0196
20260831,002396,星网锐捷,10456710,国盛证券股份有限公司宁波桑田路证券营业部,国盛证券宁波桑田路证券营业部,113284325.28,1821328.0,111462997.28,日涨幅偏离值达到7%的前5只证券,10.0027
20260831,300364,中文在线,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,107495327.0,606852.0,106888475.0,日涨幅达到15%的前5只证券,20.0176
20260831,002008,大族激光,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,105485486.0,267567.0,105217919.0,日涨幅偏离值达到7%的前5只证券,9.9977
20260831,300364,中文在线,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,105104915.0,236568.0,104868347.0,日涨幅达到15%的前5只证券,20.0176
20260831,603269,海鸥股份,10004865,国泰海通证券股份有限公司,国泰海通,102334978.32,,102334978.32,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.009
20260831,300364,中文在线,10634757,深股通专用,深股通专用,210862252.26,113223668.74,97638583.52,日涨幅达到15%的前5只证券,20.0176
20260831,002396,星网锐捷,10000481736,东亚前海证券有限责任公司浙江第二分公司,东亚前海证券浙江第二分公司,97525002.1,686054.0,96838948.1,日涨幅偏离值达到7%的前5只证券,10.0027
20260831,300364,中文在线,10025390,国泰海通证券股份有限公司北京知春路证券营业部,国泰海通证券北京知春路证券营业部,100588565.0,5326218.0,95262347.0,日涨幅达到15%的前5只证券,20.0176
20260831,688601,力芯微,10434470,沪股通专用,沪股通专用,134245558.46,40353667.84,93891890.62,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,18.2084
20260831,002418,康盛股份,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,89977965.0,3093.0,89974872.0,日振幅值达到15%的前5只证券,10.0
