trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260807,002792,通宇通讯,2,09:25,09:25,0,305090470.0,2.451195240020752,307960640.0,通信设备
20260807,301008,宏昌科技,1,09:25,09:25,0,155937181.0,2.211168050765991,105885826.0,家电零部
20260807,688693,锴威特,2,09:25,09:25,0,99894842.0,1.8687827587127686,67890902.0,半导体
20260807,002552,宝鼎科技,4,09:30,09:30,0,219731120.0,1.2070990800857544,211156983.0,元件
20260807,603328,依顿电子,1,09:30,09:30,0,126633756.0,1.3788560628890991,148161205.0,元件
20260807,600721,百花医药,4,09:31,09:32,1,159984499.0,15.62049674987793,628410384.0,医疗服务
20260807,002971,和远气体,3,09:31,13:43,1,87996358.0,9.273693084716797,672232160.0,化学制品
20260807,603228,景旺电子,2,09:31,09:47,1,651183906.0,3.4773647785186768,3228832144.0,元件
20260807,603773,沃格光电,4,09:31,10:03,3,109572928.0,9.74301528930664,2058335104.0,光学光电
20260807,002194,武汉凡谷,2,09:32,09:34,1,68393249.0,12.047465324401855,674562128.0,通信设备
20260807,002443,金洲管道,1,09:32,09:32,0,69681105.0,2.4135143756866455,115035440.0,特钢Ⅱ
20260807,600664,哈药股份,1,09:33,09:33,0,357324247.0,10.709040641784668,1806257760.0,化学制药
20260807,002742,冀衡医药,1,09:33,09:34,1,19036409.0,3.438725709915161,73389971.0,化学制药
20260807,002037,保利联合,1,09:34,09:51,1,21396340.0,4.83638858795166,176362326.0,化学制品
20260807,001223,欧克科技,1,09:34,09:37,1,41923411.0,4.7078962326049805,132099592.0,自动化设
20260807,603757,大元泵业,1,09:35,09:37,1,80746385.0,3.022040605545044,361318960.0,通用设备
20260807,603137,恒尚节能,1,09:36,09:43,2,65894180.0,13.557740211486816,666293552.0,装修装饰
20260807,600267,海正药业,1,09:37,09:38,1,90147676.0,4.8214430809021,731855696.0,化学制药
20260807,600272,开开实业,2,09:39,09:39,1,52439007.0,9.826546669006348,195787168.0,医药商业
20260807,603459,红板科技,1,09:39,09:51,1,100096491.0,24.1245174407959,1981697456.0,元件
20260807,002437,誉衡药业,1,09:41,11:00,1,40103359.0,10.870168685913086,703776128.0,化学制药
20260807,603567,珍宝岛,1,09:42,11:08,1,94015886.0,14.095898628234863,918982608.0,中药Ⅱ
20260807,603655,朗博科技,1,09:43,09:43,0,31761292.0,1.3283019065856934,40859199.0,汽车零部
20260807,603758,秦安股份,1,09:45,09:45,0,22947008.0,1.954279899597168,86291752.0,汽车零部
20260807,002900,哈三联,1,09:48,09:48,0,77829476.0,19.65132713317871,414891616.0,化学制药
20260807,002589,瑞康医药,1,09:51,11:05,2,64612032.0,11.689299583435059,476503280.0,医药商业
20260807,000831,中国稀土,1,09:55,09:55,0,233131889.0,5.730121612548828,3390463968.0,小金属
20260807,601865,福莱特,1,09:57,09:57,0,69810122.0,2.5821549892425537,561153808.0,光伏设备
20260807,301366,一博科技,1,09:57,09:57,0,45725142.0,17.261474609375,1022173808.0,元件
20260807,600206,有研新材,3,10:00,10:00,0,254260528.0,10.83339786529541,4287778272.0,半导体
20260807,688046,药康生物,1,10:05,10:11,2,36315961.0,3.868556261062622,499948528.0,医疗服务
20260807,002281,光迅科技,1,10:07,14:54,4,86211664.0,8.899953842163086,13289069312.0,通信设备
20260807,002762,金发拉比,1,10:09,10:29,1,7965013.0,8.87810230255127,191682328.0,服装家纺
20260807,600110,诺德股份,1,10:09,10:09,0,166127686.0,7.002901554107666,1209763712.0,电池
20260807,002428,云南锗业,4,10:10,10:48,1,195346152.0,18.26970672607422,11740853248.0,小金属
20260807,688020,方邦股份,1,10:11,14:30,1,66092382.0,7.683603763580322,862235776.0,元件
20260807,603660,苏州科达,1,10:12,10:12,0,41945324.0,5.89870023727417,394399728.0,计算机设
20260807,603936,博敏电子,1,10:16,10:16,0,55108242.0,6.890405654907227,663102992.0,元件
20260807,603186,华正新材,1,10:16,10:17,1,88367422.0,10.85413646697998,2343854880.0,元件
20260807,002821,凯莱英,1,10:18,10:18,0,120568219.0,3.4206910133361816,1802066688.0,医疗服务
20260807,600601,方正科技,2,10:20,14:20,13,87007377.0,10.103175163269043,5294323968.0,元件
20260807,600183,生益科技,1,10:20,15:00,6,159989721.0,3.246959686279297,10729352192.0,元件
20260807,600500,中化国际,1,10:31,10:36,1,90644470.0,4.262142181396484,811470640.0,化学制品
20260807,301080,百普赛斯,1,10:36,10:45,1,60448722.0,11.73739242553711,915450288.0,生物制品
20260807,600651,飞乐音响,1,10:48,10:49,1,62529990.0,1.7208812236785889,266221505.0,汽车零部
20260807,688073,毕得医药,1,10:49,10:49,0,73758608.0,6.122133255004883,323122048.0,医疗服务
20260807,002913,奥士康,1,10:49,10:49,0,41906608.0,2.220942258834839,362154848.0,元件
20260807,600641,先导基电,1,10:50,11:23,1,117433878.0,8.578386306762695,2390774160.0,半导体
20260807,688265,南模生物,1,10:57,10:57,0,63325419.0,4.960480690002441,157960559.0,医疗服务
20260807,001296,长江材料,1,11:02,11:03,2,23648840.0,7.01017951965332,104254135.0,非金属材
20260807,300986,志特新材,1,11:13,13:13,1,77573652.0,14.176742553710938,1096398352.0,专业工程
20260807,002631,德尔未来,1,11:17,11:17,0,82611683.0,3.9983882904052734,261976005.0,家居用品
20260807,000739,普洛药业,1,11:22,11:22,0,42774307.0,3.630859851837158,946186048.0,化学制药
20260807,688137,近岸蛋白,1,11:26,11:26,0,65190518.0,5.615503311157227,171227019.0,生物制品
20260807,001267,汇绿生态,4,11:27,14:28,7,88981755.0,11.847859382629395,2972378048.0,通信设备
20260807,002741,光华科技,1,13:01,13:01,0,123062697.0,8.086546897888184,878841136.0,电子化学
20260807,301047,义翘神州,1,13:02,13:38,2,78183656.0,11.60113525390625,1370944800.0,生物制品
20260807,688419,耐科装备,1,13:02,14:31,2,23602041.0,6.831617832183838,354893424.0,半导体
20260807,603124,江南新材,1,13:03,14:44,7,13556862.0,12.515499114990234,1338197856.0,金属新材
20260807,603011,合锻智能,1,13:03,14:27,2,140355180.0,21.128700256347656,2248253728.0,专用设备
20260807,601208,东材科技,1,13:17,15:00,5,13060742.0,11.102495193481445,4979797248.0,塑料
20260807,300363,博腾股份,1,13:22,13:33,2,36453452.0,14.765504837036133,1383423824.0,医疗服务
20260807,300916,朗特智能,1,13:28,14:33,3,4871116.0,18.153579711914062,416363568.0,消费电子
20260807,002943,宇晶股份,1,13:32,13:32,0,62128163.0,8.389805793762207,542657584.0,通用设备
20260807,603102,百合股份,1,13:44,13:46,1,17460905.0,3.350287437438965,77628320.0,食品加工
20260807,000506,招金黄金,1,13:50,13:50,0,48199747.0,10.287264823913574,1651156736.0,贵金属
20260807,603127,昭衍新药,1,14:07,14:07,0,79543919.0,9.483336448669434,2888425200.0,医疗服务
20260807,600449,宁夏建材,1,14:26,14:26,0,15740219.0,6.902756690979004,492007664.0,水泥
20260807,605289,罗曼股份,1,14:31,14:31,0,72323589.0,3.235646963119507,488524432.0,专业工程
20260807,301230,泓博医药,1,14:35,14:35,0,42611227.0,15.649646759033203,757602240.0,医疗服务
20260807,605287,德才股份,1,14:42,14:42,0,24864975.0,6.899857044219971,367718336.0,装修装饰
20260807,600744,华银电力,1,14:47,14:47,0,77765411.0,9.99386215209961,1491023168.0,电力
20260807,000603,盛达资源,1,14:55,14:55,0,76119049.0,16.915813446044922,3615996176.0,贵金属
20260807,301234,五洲医疗,1,14:56,14:56,0,4356602.0,18.436721801757812,548745856.0,医疗器械
