trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260924,000910,大亚圣象,2,09:30,0.26385223865509033,家居用品
20260924,600156,华升股份,4,09:31,9.036860466003418,纺织制造
20260924,002181,粤 传 媒,1,09:33,5.043859958648682,出版
20260924,600831,广电网络,1,09:35,5.089820384979248,电视广播
20260924,600641,先导基电,6,09:48,7.866108417510986,半导体
20260924,001317,三羊马,1,10:16,10.006738662719727,铁路公路
20260924,000504,南华生物,4,10:23,7.60188102722168,医疗服务
20260924,301560,众捷股份,1,10:23,10.976073265075684,汽车零部
20260924,600699,均胜电子,1,10:36,5.0627031326293945,汽车零部
20260924,603937,丽岛新材,2,10:53,4.471858024597168,工业金属
