trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260813,600179,安通控股,2,09:25,6.264501094818115,航运港口
20260813,002491,通鼎互联,1,09:30,0.5307855606079102,通信设备
20260813,002682,龙洲股份,3,09:30,1.789264440536499,物流
20260813,002474,榕基软件,2,09:30,3.1578946113586426,IT服务Ⅱ
20260813,002229,鸿博股份,5,09:30,5.731990337371826,IT服务Ⅱ
20260813,603277,银都股份,1,09:30,7.302405834197998,通用设备
20260813,002484,江海股份,1,09:31,2.115591049194336,元件
20260813,603629,利通电子,1,09:31,4.72520112991333,消费电子
20260813,300603,立昂技术,2,09:33,18.306350708007812,通信服务
20260813,603115,海星股份,3,09:33,3.8502674102783203,元件
20260813,002851,麦格米特,4,09:35,4.933948993682861,其他电源
20260813,603559,中通国脉,2,09:35,3.033707857131958,通信服务
20260813,000668,荣丰控股,7,09:36,9.913202285766602,房地产开
20260813,002400,省广集团,3,09:36,8.458390235900879,广告营销
20260813,600156,华升股份,2,09:37,7.573964595794678,纺织制造
20260813,002364,中恒电气,2,09:45,3.390238046646118,其他电源
20260813,301077,星华新材,1,09:46,13.6720552444458,化学制品
20260813,601789,宁波建工,5,09:49,5.816554546356201,房屋建设
20260813,301025,读客文化,1,09:53,8.444443702697754,出版
20260813,002131,利欧股份,1,09:53,0.7246376872062683,通用设备
20260813,603598,引力传媒,3,09:53,5.201698303222656,广告营销
20260813,603989,艾华集团,1,10:09,1.592140793800354,元件
20260813,603296,华勤技术,4,10:10,8.795242309570312,消费电子
20260813,603678,火炬电子,1,10:22,2.488870859146118,军工电子
20260813,002023,海特高新,1,10:28,2.7671756744384766,航空装备
20260813,002330,得利斯,1,10:51,4.271356582641602,食品加工
20260813,920367,新赣江,1,11:19,29.60033416748047,化学制药
20260813,603083,剑桥科技,1,13:00,5.823419094085693,通信设备
20260813,603920,世运电路,1,13:01,4.388546943664551,元件
20260813,603456,九洲药业,2,13:02,8.496732711791992,医疗服务
20260813,300907,康平科技,2,13:05,15.04969310760498,电机Ⅱ
20260813,000938,紫光股份,1,13:20,7.027027130126953,IT服务Ⅱ
20260813,000977,浪潮信息,1,13:33,5.918421745300293,计算机设
20260813,600868,梅雁吉祥,2,13:43,9.473684310913086,电力
20260813,002047,宝鹰股份,5,14:19,7.142857551574707,装修装饰
20260813,600578,京能电力,1,14:52,9.833333969116211,电力
