trade_date,code,name,seat_code,seat_name,seat_abbr,act_buy,act_sell,net_amt,reason,change_rate
20260910,000823,超声电子,10026937,国泰海通证券股份有限公司武汉紫阳东路证券营业部,国泰海通证券武汉紫阳东路证券营业部,157452562.0,189100.0,157263462.0,日涨幅偏离值达到7%的前5只证券,10.0
20260910,002636,金安国纪,10634757,深股通专用,深股通专用,288375780.38,148357463.98,140018316.4,日涨幅偏离值达到7%的前5只证券,10.0
20260910,002636,金安国纪,10134445,国泰海通证券股份有限公司上海松江区中山东路证券营业部,国泰海通证券上海松江区中山东路证券营业部,131187014.0,598286.0,130588728.0,日涨幅偏离值达到7%的前5只证券,10.0
20260910,600354,敦煌种业,10201214,国泰海通证券股份有限公司上海分公司,国泰海通证券上海分公司,98275879.3,,98275879.3,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,4.2805
20260910,600744,华银电力,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,90974800.0,,90974800.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0629
20260910,603601,再升科技,10485107,国新证券股份有限公司北京分公司,国新证券北京分公司,90973644.0,,90973644.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0552
20260910,603162,海通发展,10000399618,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,高盛(中国)证券上海浦东新区世纪大道证券营业部,77955725.31,,77955725.31,有价格涨跌幅限制的日换手率达到20%的前五只证券,0.5833
20260910,002636,金安国纪,10456710,国盛证券股份有限公司宁波桑田路证券营业部,国盛证券宁波桑田路证券营业部,73676577.0,1917446.05,71759130.95,日涨幅偏离值达到7%的前5只证券,10.0
20260910,301689,电科思仪,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,74298345.98,4317559.24,69980786.74,无价格涨跌幅限制的证券,237.5
20260910,301689,电科思仪,10030183,国泰海通证券股份有限公司重庆民生路证券营业部,国泰海通证券重庆民生路证券营业部,66825973.96,237808.0,66588165.96,无价格涨跌幅限制的证券,237.5
20260910,603601,再升科技,10434470,沪股通专用,沪股通专用,186866052.29,122830920.84,64035131.45,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0552
20260910,600744,华银电力,10046745,开源证券股份有限公司西安西大街证券营业部,开源证券西安西大街证券营业部,62792957.0,,62792957.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0629
