trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260910,000978,桂林旅游,4,09:25,09:38,1,70007963.0,17.269182205200195,771858384.0,旅游及景
20260910,002790,瑞尔特,3,09:25,09:25,0,372712947.0,2.9797356128692627,65718092.0,家居用品
20260910,600318,新力金融,1,09:25,14:39,6,44051668.0,22.459692001342773,920574928.0,多元金融
20260910,600359,新农开发,2,09:25,13:24,1,43204552.0,10.484964370727539,385379648.0,种植业
20260910,600488,津药药业,1,09:25,11:09,7,40274869.0,17.34731674194336,1110881584.0,化学制药
20260910,002377,国创高新,2,09:30,09:30,0,104476148.0,7.033382415771484,212451270.0,炼化及贸
20260910,600792,云煤能源,3,09:30,10:54,1,33286648.0,14.170308113098145,833949008.0,焦炭Ⅱ
20260910,600192,长城电工,2,09:30,13:04,3,38523576.0,11.044857025146484,420774928.0,电网设备
20260910,000993,闽东电力,2,09:33,09:47,1,122261941.0,12.118818283081055,678574304.0,电力
20260910,002912,中新赛克,1,09:34,14:37,4,10231956.0,7.10488748550415,243382977.0,计算机设
20260910,600667,太极实业,1,09:36,09:36,0,541973484.0,9.125821113586426,3743778512.0,工程咨询
20260910,002201,九鼎新材,1,09:38,13:51,2,73920036.0,9.854963302612305,589175792.0,玻璃玻纤
20260910,603318,水发燃气,1,09:38,11:15,2,42894353.0,23.957691192626953,1116347664.0,燃气Ⅱ
20260910,002661,克明食品,1,09:40,10:55,4,21744969.0,13.391644477844238,388581056.0,食品加工
20260910,603421,鼎信通讯,2,09:41,09:41,0,65399464.0,7.026731967926025,326814896.0,通信设备
20260910,000565,渝三峡Ａ,2,09:41,09:41,0,48895103.0,7.465679168701172,238039702.0,化学制品
20260910,603316,诚邦股份,1,09:41,09:43,2,28771844.0,7.110513210296631,287249280.0,半导体
20260910,600876,凯盛新能,1,09:46,09:47,1,14763959.0,2.132641553878784,65438160.0,玻璃玻纤
20260910,601231,环旭电子,1,09:48,09:48,0,113219257.0,1.5882574319839478,1025159552.0,消费电子
20260910,603105,芯能科技,1,09:48,10:01,2,47569070.0,6.191126346588135,256112593.0,电力
20260910,001299,美能能源,1,09:49,14:44,5,9034854.0,13.929463386535645,455520992.0,燃气Ⅱ
20260910,000722,湖南发展,1,09:50,09:51,1,69183678.0,6.8797831535339355,455220144.0,电力
20260910,920268,百迈科,1,09:53,10:07,1,14478961.0,57.09834289550781,261700744.0,医疗器械
20260910,002543,万和电气,1,09:56,09:56,0,15553599.0,5.1432785987854,264650634.0,厨卫电器
20260910,600744,华银电力,1,10:09,10:09,0,143580367.0,9.694941520690918,1336745376.0,电力
20260910,002636,金安国纪,1,10:13,13:44,2,287750919.0,8.958306312561035,4791046400.0,元件
20260910,002204,大连重工,1,10:18,10:18,0,124424989.0,4.513347625732422,497354240.0,专用设备
20260910,000823,超声电子,1,10:28,13:50,1,65195025.0,25.93146514892578,2769778928.0,元件
20260910,603601,再升科技,1,10:37,13:54,1,47018371.0,17.702682495117188,1965507856.0,专业工程
20260910,002174,游族网络,1,13:01,14:49,2,23844084.0,9.972010612487793,1298613680.0,游戏Ⅱ
20260910,002531,天顺风能,1,13:03,13:03,0,91847837.0,4.113603591918945,486529232.0,风电设备
20260910,600712,南宁百货,1,13:08,13:08,0,63135837.0,13.23949146270752,464736352.0,一般零售
20260910,600644,乐山电力,1,13:17,13:17,0,64907210.0,13.559819221496582,763723520.0,电力
20260910,000048,京基智农,1,14:20,14:32,2,22317564.0,5.3850531578063965,624024576.0,养殖业
20260910,000532,华金资本,1,14:47,14:47,0,30885094.0,3.6304140090942383,148934013.0,多元金融
