trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260731,003032,传智教育,5,09:25,09:32,1,122259013.0,14.52371597290039,359753920.0,教育
20260731,000820,神雾节能,2,09:25,09:25,0,47525709.0,2.6390748023986816,27586867.0,环保设备
20260731,000593,德龙汇能,1,09:25,09:25,0,82413851.0,1.8111045360565186,109853185.0,燃气Ⅱ
20260731,603221,爱丽家居,9,09:25,09:25,0,92439289.0,8.251394271850586,450589344.0,家居用品
20260731,603629,利通电子,1,09:25,10:26,2,306098985.0,5.241049766540527,1812470752.0,消费电子
20260731,600667,太极实业,1,09:25,14:51,4,186820048.0,17.66362190246582,6338231296.0,工程咨询
20260731,002827,高争民爆,3,09:30,09:35,3,88747270.0,7.981115818023682,760995408.0,化学制品
20260731,000967,盈峰环境,1,09:30,09:30,0,78236663.0,1.3077750205993652,344648352.0,环保设备
20260731,001359,平安电工,1,09:30,10:44,3,32948932.0,8.669814109802246,399931792.0,塑料
20260731,605178,时空科技,1,09:30,09:41,2,55564100.0,2.5112030506134033,147213803.0,专业工程
20260731,603738,泰晶科技,1,09:30,11:20,7,40127507.0,7.727014541625977,889229456.0,元件
20260731,605289,罗曼股份,1,09:30,09:30,1,10363745.0,1.2308094501495361,160607046.0,专业工程
20260731,003001,中岩大地,1,09:31,09:31,0,82569537.0,10.994344711303711,239705898.0,专业工程
20260731,605179,一鸣食品,4,09:32,09:33,1,49104906.0,5.2931413650512695,397360288.0,饮料乳品
20260731,301396,宏景科技,1,09:32,09:32,0,249900817.0,4.745136260986328,1032017488.0,IT服务Ⅱ
20260731,003018,金富科技,1,09:32,09:32,0,136516945.0,1.2677143812179565,113157949.0,包装印刷
20260731,002354,天娱数科,1,09:32,09:36,1,143908491.0,10.831071853637695,1133352528.0,广告营销
20260731,603115,海星股份,1,09:33,09:33,0,57601111.0,1.4002684354782104,233632355.0,元件
20260731,000048,京基智农,1,09:33,10:46,6,9489645.0,3.3360278606414795,329786832.0,养殖业
20260731,000428,华天酒店,1,09:34,10:00,6,25587538.0,11.748340606689453,487285296.0,酒店餐饮
20260731,300720,海川智能,1,09:34,09:34,0,125178362.0,3.7158238887786865,334734368.0,通用设备
20260731,603120,肯特催化,1,09:35,09:35,0,52883921.0,6.376875877380371,107237528.0,化学制品
20260731,003036,泰坦股份,1,09:35,09:35,0,52325575.0,2.196906805038452,212505104.0,专用设备
20260731,300508,维宏股份,1,09:35,09:35,0,93915612.0,2.4815027713775635,75011185.0,计算机设
20260731,002552,宝鼎科技,1,09:36,09:36,0,58116405.0,2.6897454261779785,344018368.0,元件
20260731,603067,振华股份,1,09:36,09:36,0,81020768.0,2.7957093715667725,652190656.0,化学原料
20260731,000595,新能股份,1,09:37,09:37,0,42541580.0,2.562335729598999,154244929.0,电力
20260731,002851,麦格米特,1,09:38,11:28,28,67626620.0,6.352941513061523,3106508816.0,其他电源
20260731,002957,科瑞技术,1,09:38,09:38,0,80958437.0,2.178853988647461,307177104.0,自动化设
20260731,603106,恒银科技,1,09:40,09:40,0,47503903.0,2.319004535675049,88957877.0,计算机设
20260731,603031,安孚科技,1,09:41,13:11,23,6246249.0,6.014807224273682,705081568.0,电池
20260731,600673,东阳光,1,09:41,11:29,16,21272722.0,1.6500792503356934,1399864704.0,综合Ⅱ
