trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260825,002176,江特电机,1,09:25,2.1857922077178955,电机Ⅱ
20260825,002627,三峡旅游,1,09:30,5.359877586364746,旅游及景
20260825,001268,联合精密,1,09:30,-0.44603031873703003,家电零部
20260825,002574,明牌珠宝,2,09:30,4.612159252166748,饰品
20260825,600844,金煤科技,1,09:30,3.910614490509033,化学原料
20260825,000523,红棉股份,1,09:31,5.863192081451416,综合Ⅱ
20260825,002172,澳洋健康,1,09:34,4.054053783416748,医疗服务
20260825,000795,英洛华,1,09:35,5.373831748962402,金属新材
20260825,002853,皮阿诺,2,09:39,8.420551300048828,家居用品
20260825,600354,敦煌种业,1,09:41,6.938160419464111,种植业
20260825,002437,誉衡药业,2,09:42,9.137056350708008,化学制药
20260825,000716,黑芝麻,1,09:55,6.355932235717773,休闲食品
20260825,002333,罗普斯金,2,10:02,7.590132713317871,装修建材
20260825,301130,西点药业,3,10:11,17.014204025268555,化学制药
20260825,000759,中百集团,2,10:12,8.303886413574219,一般零售
20260825,600330,天通股份,1,10:21,5.140007495880127,电子化学
20260825,002953,日丰股份,1,10:26,4.095238208770752,电网设备
20260825,300542,新晨科技,4,10:34,16.73640251159668,软件开发
20260825,600162,香江控股,1,13:07,6.4039411544799805,房地产开
20260825,002636,金安国纪,1,13:07,5.936828136444092,元件
20260825,002394,联发股份,1,13:40,6.145833492279053,纺织制造
20260825,002515,金字火腿,1,13:42,4.767879486083984,食品加工
