trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260825,600487,600487.SH,亨通光电,64.6,6.9005,10.6023,16273223193.0,1849593215.8,2663983257.26,814390041.46,21.374826962468,11.365868911548,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,1家机构买入，成功率42.50%,SH,上交所主板,13111.0,11111.0,16.370347937008,5.004479025461
20260825,002837,002837.SZ,英维克,60.23,10.0091,8.5133,5646530144.0,368664164.52,1011305223.46,642641058.94,29.291374352397,6.529039164198,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率29.81%,SZ,深交所主板,13111.0,13331.0,14.200799010204,11.05495141832
20260825,002081,002081.SZ,金螳螂,5.5,10.0,8.2804,1145819008.0,267802870.64,395307284.18,127504413.54,45.627773153507,23.372179093751,日涨幅偏离值达到7%的前5只证券,普通席位买入，成功率46.20%,SZ,深交所主板,11111.0,13111.0,30.029523381759,11.048962938831
20260825,002041,002041.SZ,登海种业,11.21,10.0098,9.6397,1381569450.0,167260145.73,277075608.9,109815463.17,28.003736769802,12.106531867073,连续三个交易日内，涨幅偏离值累计达到20%的证券,主力做T，成功率43.80%,SZ,深交所主板,11111.0,11333.0,15.756317708096,7.311692884494
20260825,601869,601869.SH,长飞光纤,394.5,4.0376,5.1443,8066645578.0,141065912.19,855679964.6,714614052.41,19.46650564756,1.748755549329,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,4家机构买入，成功率40.83%,SH,上交所主板,13333.0,31131.0,10.607630598445,8.858875049115
20260825,000603,000603.SZ,盛达资源,36.27,-9.0065,14.2644,3512665059.0,129853272.68,616176074.54,486322801.86,31.386393461433,3.696716609723,日跌幅偏离值达到7%的前5只证券,3家机构卖出，成功率27.30%,SZ,深交所主板,13133.0,13331.0,15.022365168235,12.473412539502
20260825,600127,600127.SH,金健米业,9.31,10.0473,46.1672,2715416625.0,103631801.02,296596396.93,192964595.91,18.028945846938,3.816423603873,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,普通席位买入，成功率45.81%,SH,上交所主板,11111.0,11111.0,10.922684725406,7.106261121533
20260825,600127,600127.SH,金健米业,9.31,10.0473,46.1672,2715416625.0,103631801.02,296596396.93,192964595.91,18.028945846938,3.816423603873,有价格涨跌幅限制的日换手率达到20%的前五只证券,普通席位买入，成功率45.81%,SH,上交所主板,11111.0,11111.0,10.922684725406,7.106261121533
20260825,688169,688169.SH,石头科技,135.0,20.0,7.4729,2557389000.0,102358590.48,568312968.06,465954377.58,40.442316192022,4.002464641867,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,买一主买，成功率36.93%,SH,上交所科创板,11111.0,13131.0,22.222390416944,18.219925775078
20260825,002703,002703.SZ,浙江世宝,15.87,9.9792,12.8892,1159846924.0,80055329.32,213933223.04,133877893.72,29.9876741976,6.902232325962,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率40.83%,SZ,深交所主板,11133.0,11111.0,18.365314045529,10.332697670715
20260825,688828,688828.SH,国仪公司,102.96,6.1443,32.0508,830807700.0,79184630.15,249341147.0,170156516.85,50.49275107224,9.531041918605,有价格涨跌幅限制的日换手率达到30%的前五只证券,2家机构买入，成功率39.98%,SH,上交所科创板,31311.0,11111.0,30.011896495423,20.480854576817
20260825,300097,300097.SZ,智云股份,10.54,20.0456,17.7012,453799962.0,72210337.0,142662279.0,70451942.0,46.962150472811,15.912371759961,日涨幅达到15%的前5只证券,2家机构买入，成功率43.09%,SZ,深交所创业板,11313.0,13133.0,30.80372690732,15.495083492316
20260825,600103,600103.SH,青山纸业,3.15,10.1399,7.5094,513461546.0,56991752.4,112966820.2,55975067.8,32.902539501955,11.099517158389,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,普通席位买入，成功率49.29%,SH,上交所主板,11111.0,11111.0,22.001028330173,10.901511171782
20260825,002636,002636.SZ,金安国纪,64.06,5.9368,7.5621,3462995761.0,55712501.5,565719204.23,510006702.73,31.063448563084,1.6087949667,日振幅值达到15%的前5只证券,3家机构买入，成功率21.25%,SZ,深交所主板,11333.0,13333.0,14.62873730067,13.090305777594
20260825,002437,002437.SZ,誉衡药业,4.3,9.1371,37.6362,3342669553.0,55695778.41,410360113.99,354664335.58,22.886631102479,1.666206531244,日换手率达到20%的前5只证券,2家机构买入，成功率45.79%,SZ,深交所主板,11133.0,31331.0,10.609848582302,10.126839949411
20260825,000688,000688.SZ,国城矿业,30.97,-8.6431,2.6494,991615461.0,48103856.9,201142164.09,153038307.19,35.717522084904,4.85105958831,日跌幅偏离值达到7%的前5只证券,3家机构卖出，成功率40.13%,SZ,深交所主板,13331.0,13133.0,18.741901843945,15.433231248298
20260825,300189,300189.SZ,神农种业,6.23,6.6781,36.7696,2044769213.0,45732334.79,188859867.41,143127532.62,16.235934985686,2.236552394238,日换手率达到30%的前5只证券,西藏自治区资金买入，成功率24.14%,SZ,深交所创业板,11113.0,11131.0,7.786621120748,5.438391743332
20260825,301130,301130.SZ,西点药业,38.72,17.0142,36.6851,803862250.0,43938282.99,112841473.71,68903190.72,22.608931372259,5.46589704766,日涨幅达到15%的前5只证券,1家机构买入，成功率30.27%,SZ,深交所创业板,11131.0,13111.0,13.029701632337,8.556593958728
20260825,301130,301130.SZ,西点药业,38.72,17.0142,36.6851,803862250.0,43938282.99,112841473.71,68903190.72,22.608931372259,5.46589704766,日换手率达到30%的前5只证券,1家机构买入，成功率30.27%,SZ,深交所创业板,11131.0,13111.0,13.029701632337,8.556593958728
20260825,300542,300542.SZ,新晨科技,13.95,16.7364,19.0946,654005633.0,42787874.1,129228806.08,86440931.98,32.976740134592,6.542432043548,日涨幅达到15%的前5只证券,主力做T，成功率34.53%,SZ,深交所创业板,11111.0,11331.0,17.028354873511,13.210940643381
20260825,603912,603912.SH,佳力图,9.08,10.0606,7.6178,361157863.0,40669581.6,64522767.6,23853186.0,24.470172922692,11.260887763089,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,普通席位买入，成功率42.32%,SH,上交所主板,11111.0,11111.0,17.865530342891,6.604642579803
20260825,111026,111026.SH,派克转债,155.721,55.721,,257450680.0,36554610.0,72052570.0,35497960.0,41.775197486369,14.19868457912,向不特定对象发行的可转债上市首日交易公开信息,None,SH,上海证券交易所,31311.0,11111.0,27.986941032745,13.788256453625
20260825,300922,300922.SZ,天秦装备,20.53,19.9883,13.6829,331482028.0,30277695.27,81844424.59,51566729.32,40.24687393007,9.134038262249,日涨幅达到15%的前5只证券,3家机构买入，成功率37.11%,SZ,深交所创业板,31331.0,33313.0,22.003910646402,14.305828767284
20260825,300642,300642.SZ,透景生命,16.2,20.0,8.1832,178732721.0,25761568.0,54072241.0,28310673.0,46.092799090772,14.413459301613,日涨幅达到15%的前5只证券,2家机构买入，成功率33.76%,SZ,深交所创业板,11313.0,33133.0,30.153242617505,15.821307280383
20260825,688717,688717.SH,艾罗能源,49.16,-16.0376,15.8549,771665900.0,21459262.04,167012608.2,145553346.16,40.505347503369,2.780900651435,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,3家机构卖出，成功率44.28%,SH,上交所科创板,11111.0,11333.0,21.643124077402,18.862223425968
