trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260918,002185,002185.SZ,华天科技,18.03,10.0061,10.9172,6386880067.0,818051479.04,1232232280.46,414180801.42,25.778049135238,12.808311264004,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率42.33%,SZ,深交所主板,11131.0,13311.0,17.129506249425,6.091976525916
20260918,000002,000002.SZ,万科A,3.32,9.9338,4.5375,1419831684.0,525251979.39,670668278.79,145416299.4,57.477557895517,36.993960996154,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率43.55%,SZ,深交所主板,11133.0,11111.0,47.030775078125,9.965890816112
20260918,001399,001399.SZ,惠科股份,23.17,10.019,15.016,1466416529.0,418680650.77,490092910.67,71412259.9,38.290973912638,28.551277381981,日涨幅偏离值达到7%的前5只证券,普通席位买入，成功率49.18%,SZ,深交所主板,11111.0,13111.0,32.641533688005,4.713970248763
20260918,600127,600127.SH,金健米业,14.32,9.9846,47.0649,6534284376.0,336699666.75,1029884330.47,693184663.72,26.369666439966,5.152816243913,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,普通席位买入，成功率43.11%,SH,上交所主板,11111.0,11111.0,15.76124134194,10.608425098027
20260918,002902,002902.SZ,铭普光磁,31.2,6.9959,35.2082,2058407385.0,268717212.19,394082915.69,125365703.5,25.235462279009,13.054617572216,日换手率达到20%的前5只证券,主力做T，成功率44.82%,SZ,深交所主板,11111.0,13311.0,16.86898515524,6.032326710682
20260918,002980,002980.SZ,华盛昌,128.03,10.0009,16.0147,1982778922.0,185218846.2,586239446.2,401020600.0,49.79173599466,9.341376597507,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率34.47%,SZ,深交所主板,11313.0,13133.0,26.068920264626,19.744969227588
20260918,301583,301583.SZ,托伦斯,142.56,20.0,41.1584,1675296902.0,179719704.3,385781404.28,206061699.98,35.327654671446,10.727633059277,日涨幅达到15%的前5只证券,1家机构买入，成功率44.30%,SZ,深交所创业板,11113.0,13333.0,19.838914754943,11.822260201374
20260918,301583,301583.SZ,托伦斯,142.56,20.0,41.1584,1675296902.0,179719704.3,385781404.28,206061699.98,35.327654671446,10.727633059277,日换手率达到30%的前5只证券,1家机构买入，成功率44.30%,SZ,深交所创业板,11113.0,13333.0,19.838914754943,11.822260201374
20260918,601086,601086.SH,国芳集团,16.06,10.0,16.8283,1738203709.0,172159992.62,281657073.62,109497081.0,22.503355193335,9.904477348,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,普通席位买入，成功率42.56%,SH,上交所主板,11111.0,11111.0,16.203916270668,6.299438922668
20260918,603626,603626.SH,科森科技,23.42,10.0047,12.1786,2288164106.0,161180055.52,379621253.74,218441198.22,26.137218497212,7.04407761215,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,买一主买，成功率43.10%,SH,上交所主板,11111.0,13111.0,16.59064805468,9.546570442531
20260918,300464,300464.SZ,星徽股份,11.61,17.3913,18.0303,1949269134.0,140324929.44,453113575.1,312788645.66,39.29176363596,7.198848378215,连续三个交易日内，涨幅偏离值累计达到30%的证券,3家机构买入，成功率39.01%,SZ,深交所创业板,33131.0,13331.0,20.25005111993,14.769896494959
20260918,600881,600881.SH,亚泰集团,1.93,10.2857,4.9651,294120289.0,122334126.22,157177843.0,34843716.78,65.286743880494,41.593229299459,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,买一主买，成功率38.19%,SH,上交所主板,11111.0,11111.0,53.439986589977,11.846757290518
20260918,688261,688261.SH,东微半导,81.37,15.1571,13.2616,1304107000.0,121422026.1,209695522.46,88273496.36,22.848510039437,9.31074107416,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,买一主买，成功率47.85%,SH,上交所科创板,11111.0,11111.0,16.0796255568,6.768884482638
20260918,603248,603248.SH,锡华科技,24.57,9.9821,33.2145,1056453338.0,107177109.92,239683485.23,132506375.31,35.230127744648,10.144992312003,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,买一主买，成功率43.60%,SH,上交所主板,11111.0,11111.0,22.687560028326,12.542567716321
