trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260903,002708,002708.SZ,光洋股份,15.58,10.0282,18.5047,2305148715.0,291000756.59,506172588.92,215171832.33,31.29274985844,12.62394719683,连续三个交易日内，涨幅偏离值累计达到20%的证券,2家机构买入，成功率42.05%,SZ,深交所主板,11133.0,13111.0,17.269072677594,9.334401330806
20260903,600172,600172.SH,黄河旋风,15.92,7.9322,30.1489,6092419508.0,282367850.76,655920787.82,373552937.06,16.897617170456,4.634740769069,有价格涨跌幅限制的日换手率达到20%的前五只证券,普通席位买入，成功率47.48%,SH,上交所主板,11111.0,11111.0,10.766178969763,6.131438200693
20260903,601212,601212.SH,白银有色,7.33,10.0601,7.9491,4162293835.0,242949628.55,665682680.02,422733051.47,26.149420839483,5.836916810319,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,普通席位买入，成功率44.28%,SH,上交所主板,11111.0,11111.0,15.993168824901,10.156252014581
20260903,002297,002297.SZ,博云新材,22.0,10.0,31.3812,5126162065.0,172916834.44,658151586.12,485234751.68,22.304919807486,3.373222154263,连续三个交易日内，涨幅偏离值累计达到20%的证券,3家机构买入，成功率25.58%,SZ,深交所主板,11333.0,13331.0,12.839070980875,9.465848826612
20260903,002536,002536.SZ,飞龙股份,63.03,8.5414,16.7933,8865687057.0,171500710.05,1308748393.42,1137247683.37,27.589470066606,1.93443225491,连续三个交易日内，涨幅偏离值累计达到20%的证券,2家机构买入，成功率45.30%,SZ,深交所主板,11313.0,13311.0,11.989789381982,11.379735804835
20260903,301489,301489.SZ,思泉新材,140.4,20.0,22.4514,2094119070.0,169213760.45,459485864.86,290272104.41,35.8030247664,8.080426890435,日涨幅达到15%的前5只证券,1家机构买入，成功率39.74%,SZ,深交所创业板,13111.0,13333.0,17.537541922103,12.969994223395
20260903,002708,002708.SZ,光洋股份,15.58,10.0282,18.5047,1444211178.0,164057336.89,322049459.46,157992122.57,33.23901582695,11.359650125212,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率43.14%,SZ,深交所主板,11311.0,11313.0,20.188770582968,10.934231778256
20260903,003018,003018.SZ,金富科技,56.43,10.0,7.0888,1101025798.0,161904201.39,305263179.94,143358978.55,40.745835320564,14.704850847646,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率25.85%,SZ,深交所主板,11131.0,11331.0,25.884035649999,12.976415612562
20260903,600611,600611.SH,大众交通,5.15,10.0427,12.0377,960893902.0,150846921.54,207709288.54,56862367.0,27.533909309792,15.698603272019,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,普通席位买入，成功率46.65%,SH,上交所主板,11111.0,11111.0,21.616256290905,5.917653018887
20260903,002980,002980.SZ,华盛昌,106.66,10.0041,14.6723,1558886130.0,140853860.6,344096284.6,203242424.0,35.110884500589,9.035545181225,日涨幅偏离值达到7%的前5只证券,3家机构买入，成功率40.71%,SZ,深交所主板,13313.0,13331.0,22.063970740442,12.920357434959
20260903,300830,300830.SZ,金现代,10.09,19.9762,10.1643,339677199.0,128489267.71,158428254.0,29938986.29,55.454779079829,37.826874482087,日涨幅达到15%的前5只证券,买一主买，成功率44.10%,SZ,深交所创业板,11111.0,11111.0,44.925422562731,8.630338305398
20260903,002297,002297.SZ,博云新材,22.0,10.0,31.3812,3809865787.0,124743078.81,480933198.82,356190120.01,21.972514666696,3.274211895748,日换手率达到20%的前5只证券,3家机构买入，成功率15.86%,SZ,深交所主板,13331.0,11333.0,11.472259870975,9.251773860715
20260903,002297,002297.SZ,博云新材,22.0,10.0,31.3812,3809865787.0,124743078.81,480933198.82,356190120.01,21.972514666696,3.274211895748,日涨幅偏离值达到7%的前5只证券,3家机构买入，成功率15.86%,SZ,深交所主板,13331.0,11333.0,11.472259870975,9.251773860715
20260903,002328,002328.SZ,新朋股份,10.1,10.0218,26.3681,1451661771.0,87407258.48,217840934.61,130433676.13,23.991443302946,6.021186217488,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率43.51%,SZ,深交所主板,13131.0,11331.0,14.36539363204,8.487232466357
20260903,002909,002909.SZ,集泰股份,8.01,10.0275,12.0917,560600892.0,87340746.0,136395375.0,49054629.0,33.080575975965,15.579844278949,连续三个交易日内，涨幅偏离值累计达到20%的证券,1家机构买入，成功率48.98%,SZ,深交所主板,13111.0,11111.0,24.330210127458,8.470459943541
20260903,002300,002300.SZ,太阳电缆,8.39,9.9607,8.2905,910787361.0,71542642.76,174394471.4,102851828.64,30.440288470362,7.855032450324,连续三个交易日内，涨幅偏离值累计达到20%的证券,主力做T，成功率29.95%,SZ,深交所主板,11111.0,11331.0,17.199830786848,11.292259537625
20260903,002059,002059.SZ,云南旅游,5.78,10.0952,2.5278,513589436.0,63100378.82,158969221.82,95868843.0,49.619023865592,12.286152011117,连续三个交易日内，涨幅偏离值累计达到20%的证券,普通席位买入，成功率44.59%,SZ,深交所主板,11111.0,11131.0,30.952587938354,17.077833742671
20260903,002418,002418.SZ,康盛股份,5.65,-2.7539,35.0914,2267350113.0,59942651.32,267426365.0,207483713.68,20.945599709417,2.643731595589,日换手率达到20%的前5只证券,1家机构卖出，成功率20.80%,SZ,深交所主板,13131.0,13111.0,8.846452202064,8.024911487501
20260903,600657,600657.SH,信达地产,3.36,10.1639,4.7174,777911198.0,51890593.57,170081423.65,118190830.08,37.057218673692,6.670503484641,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,普通席位买入，成功率46.13%,SH,上交所主板,11111.0,11111.0,21.863861079166,15.193357594525
