trade_date,code,name,main_net_inflow,super_net_inflow,big_net_inflow
20260903,001278,一彬科技,-2805520.0,-23093967.0,20288447.0
20260903,000892,欢瑞世纪,-48117691.0,36606247.0,-84723938.0
