trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260903,001278,一彬科技,1,09:25,-3.6223928928375244,汽车零部
20260903,000892,欢瑞世纪,1,09:30,-2.307692289352417,影视院线
20260903,600749,西藏旅游,2,09:30,2.8776979446411133,旅游及景
20260903,000430,张家界,2,09:31,2.3545706272125244,旅游及景
20260903,001330,博纳影业,2,09:31,1.2152777910232544,影视院线
20260903,600228,返利科技,2,09:33,5.435897350311279,数字媒体
20260903,601999,出版传媒,3,09:35,4.341085433959961,出版
20260903,002796,世嘉科技,1,09:35,2.1501708030700684,通信设备
20260903,603191,望变电气,2,09:37,6.887052059173584,电网设备
20260903,601566,九牧王,1,09:37,3.0888030529022217,服装家纺
20260903,600088,中视传媒,1,09:39,3.3388984203338623,影视院线
20260903,003005,竞业达,2,09:39,2.6499998569488525,IT服务Ⅱ
20260903,600892,大晟文化,7,09:39,1.8691588640213013,游戏Ⅱ
20260903,605299,舒华体育,5,09:47,5.091185569763184,文娱用品
20260903,002196,方正电机,6,09:48,6.421151638031006,电机Ⅱ
20260903,601015,陕西黑猫,1,09:48,1.6172505617141724,焦炭Ⅱ
20260903,002031,巨轮智能,1,09:50,6.551060199737549,专用设备
20260903,002670,国盛证券,1,09:53,4.016393661499023,证券Ⅱ
20260903,600830,香溢融通,3,09:54,0.09852217137813568,多元金融
20260903,000520,凤凰航运,3,10:09,5.72792387008667,航运港口
20260903,600121,郑州煤电,1,10:13,7.358490467071533,煤炭开采
20260903,600714,金瑞矿业,2,10:16,8.372093200683594,化学原料
20260903,002761,浙江建投,1,10:34,4.336043357849121,房屋建设
20260903,603900,莱绅通灵,1,10:37,-3.7974681854248047,饰品
20260903,002868,绿康生化,1,10:49,5.102954387664795,动物保健
20260903,600026,中远海能,2,11:07,8.77474594116211,航运港口
20260903,600172,黄河旋风,3,11:11,7.93220329284668,通用设备
20260903,002779,中坚科技,1,11:19,6.87880802154541,专用设备
20260903,600506,统一股份,2,11:24,4.223602771759033,炼化及贸
20260903,603067,振华股份,3,13:11,8.532110214233398,化学原料
20260903,002536,飞龙股份,15,13:56,8.541415214538574,汽车零部
20260903,002851,麦格米特,1,13:59,7.245887756347656,其他电源
20260903,600885,宏发股份,2,14:39,8.095815658569336,电网设备
