trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260820,002900,哈三联,1,09:25,-2.1113243103027344,化学制药
20260820,600851,海欣股份,1,09:30,4.550758361816406,化学制药
20260820,000603,盛达资源,4,09:31,6.359859466552734,贵金属
20260820,000813,德展健康,1,09:32,3.880596876144409,化学制药
20260820,000421,南京公用,1,09:32,5.565529823303223,综合Ⅱ
20260820,601011,宝泰隆,4,09:32,5.263157844543457,焦炭Ⅱ
20260820,002022,科华生物,1,09:35,5.454545497894287,医疗器械
20260820,000426,兴业银锡,1,09:36,7.230255603790283,贵金属
20260820,002427,尤夫股份,1,09:36,5.733944892883301,化学纤维
20260820,605001,威奥股份,1,09:38,1.9264448881149292,轨交设备
20260820,688315,诺禾致源,1,09:39,14.996637344360352,医疗服务
20260820,002693,双成药业,2,09:39,7.081545352935791,化学制药
20260820,688670,金迪克,1,09:41,13.772845268249512,生物制品
20260820,002387,维信诺,2,09:46,6.314244270324707,光学光电
20260820,001225,和泰机电,1,09:50,8.554778099060059,专用设备
20260820,688238,和元生物,5,09:52,19.111112594604492,医疗服务
20260820,600988,赤峰黄金,3,09:52,7.911985397338867,贵金属
20260820,002821,凯莱英,3,09:53,6.923031806945801,医疗服务
20260820,600881,亚泰集团,1,09:54,5.8510637283325195,综合Ⅱ
20260820,002589,瑞康医药,1,09:55,5.625,医药商业
20260820,300676,华大基因,4,09:56,16.43617057800293,医疗服务
20260820,600353,旭光电子,1,10:01,2.9890499114990234,其他电子
20260820,600547,山东黄金,3,10:02,8.588956832885742,贵金属
20260820,605339,南侨食品,1,10:04,0.2857142686843872,休闲食品
20260820,000506,招金黄金,1,10:06,5.936819076538086,贵金属
20260820,601089,福元医药,1,10:16,6.643150806427002,化学制药
20260820,002343,慈文传媒,1,10:31,4.517454147338867,影视院线
20260820,603123,翠微股份,3,10:32,8.333333969116211,多元金融
20260820,605177,东亚药业,1,10:34,7.338501453399658,化学制药
20260820,688143,长盈通,8,10:45,18.406463623046875,通信设备
20260820,000926,福星股份,2,10:50,8.571429252624512,房地产开
20260820,301360,荣旗科技,1,10:54,10.23513126373291,通用设备
20260820,001366,播恩集团,1,11:07,-5.095541477203369,饲料
20260820,003040,楚天龙,1,11:09,7.188940048217773,通信设备
20260820,000503,国新健康,1,11:17,7.3025336265563965,软件开发
20260820,301047,义翘神州,3,11:25,17.545583724975586,生物制品
20260820,600129,太极集团,6,11:25,7.98701286315918,中药Ⅱ
20260820,600649,城投控股,6,13:00,10.052909851074219,房地产开
20260820,603127,昭衍新药,3,13:01,5.562248706817627,医疗服务
20260820,603567,珍宝岛,4,13:02,6.335616111755371,中药Ⅱ
20260820,603334,丰倍生物,1,13:15,6.2926225662231445,化学制品
20260820,301122,采纳股份,2,13:20,17.469879150390625,医疗器械
20260820,001317,三羊马,1,13:21,3.9628841876983643,铁路公路
20260820,603001,奥康国际,2,13:25,6.553080081939697,服装家纺
20260820,002755,奥赛康,1,13:26,6.8702287673950195,化学制药
20260820,002214,大立科技,2,13:37,6.217616558074951,军工电子
