trade_date,code,name,lb_num,first_limit_time,last_limit_time,open_times,seal_amount,turnover,amount,industry
20260818,000153,丰原药业,1,09:25,09:25,0,109721939.0,2.3047473430633545,70646077.0,化学制药
20260818,002820,桂发祥,3,09:25,09:25,0,150905417.0,2.0494871139526367,50512768.0,休闲食品
20260818,002953,日丰股份,1,09:25,09:25,0,112156386.0,2.0975821018218994,62896804.0,电网设备
20260818,000620,盈新发展,1,09:25,09:32,1,184542611.0,7.65104866027832,1213375824.0,房地产开
20260818,000526,学大教育,1,09:25,09:25,0,329441584.0,2.6365418434143066,113823958.0,教育
20260818,603089,正裕工业,3,09:25,09:25,0,54495763.0,2.003145217895508,56736937.0,汽车零部
20260818,603958,哈森股份,2,09:25,09:25,0,66446770.0,0.5013220310211182,20300462.0,服装家纺
20260818,600613,神奇制药,4,09:25,10:49,1,92817360.0,15.084710121154785,560836352.0,化学制药
20260818,002515,金字火腿,1,09:30,11:23,1,203600605.0,13.091913223266602,1235081872.0,食品加工
20260818,002284,亚太股份,1,09:30,10:17,1,84447860.0,7.2055816650390625,527236384.0,汽车零部
20260818,603395,红四方,2,09:30,09:30,0,105694189.0,7.492656707763672,127945512.0,农化制品
20260818,600127,金健米业,2,09:30,09:30,0,225045904.0,8.53816032409668,383381056.0,农产品加
20260818,603936,博敏电子,2,09:31,14:28,16,38358696.0,15.591690063476562,1871916320.0,元件
20260818,001229,魅视科技,2,09:31,11:10,6,30539611.0,7.237887382507324,266312190.0,计算机设
20260818,300313,天山生物,2,09:31,09:31,0,98101679.0,7.637241840362549,187806822.0,养殖业
20260818,002743,富煌钢构,1,09:31,09:31,0,19471767.0,3.2784056663513184,62818171.0,专业工程
20260818,600371,万向德农,1,09:32,09:33,2,14805154.0,3.7012434005737305,87294607.0,种植业
20260818,002365,永安药业,1,09:32,09:32,0,164733590.0,9.040070533752441,340236880.0,化学制药
20260818,603708,家家悦,1,09:32,09:46,3,14407351.0,3.2167739868164062,209247176.0,一般零售
20260818,600367,红星发展,1,09:33,13:05,5,93265908.0,17.510454177856445,2109353040.0,化学原料
20260818,600353,旭光电子,3,09:33,13:30,10,129765306.0,7.850417613983154,2426645584.0,其他电子
20260818,300684,中石科技,3,09:33,14:27,7,89133882.0,24.549535751342773,4847927808.0,电子化学
20260818,301106,骏成科技,1,09:33,09:33,0,94332415.0,3.961585521697998,116044806.0,光学光电
20260818,603071,物产环能,1,09:35,09:41,1,61071120.0,1.9169758558273315,139507729.0,贸易Ⅱ
20260818,603580,艾艾精工,2,09:35,09:46,3,22816728.0,5.778369426727295,476193664.0,塑料
20260818,002124,天邦食品,1,09:35,09:35,0,51139997.0,5.336973190307617,258215622.0,养殖业
20260818,603823,百合花,2,09:35,10:31,17,75160782.0,3.1786246299743652,1120552688.0,化学制品
20260818,600108,亚盛集团,1,09:36,09:37,1,132584364.0,4.376334190368652,295959392.0,种植业
20260818,600707,彩虹股份,1,09:36,14:34,6,74009160.0,9.315256118774414,3553079936.0,光学光电
20260818,600227,赤天化,1,09:37,09:37,0,41691375.0,14.655324935913086,691861168.0,农化制品
20260818,600313,农发种业,2,09:38,09:39,1,100017170.0,8.755256652832031,627830912.0,种植业
20260818,603065,宿迁联盛,1,09:38,14:51,2,8285325.0,15.121910095214844,1120376736.0,化学制品
20260818,603406,天富龙,1,09:40,09:51,1,46491968.0,7.847148418426514,133239315.0,化学纤维
20260818,002638,勤上股份,1,09:41,09:41,0,42306872.0,1.8103446960449219,91692621.0,照明设备
20260818,688112,鼎阳科技,1,09:42,09:42,0,52731146.0,3.1674084663391113,331862560.0,通用设备
20260818,301129,瑞纳智能,1,09:44,09:52,1,11990613.0,16.424266815185547,278797248.0,通用设备
20260818,603221,爱丽家居,2,09:44,14:20,7,25826940.0,13.351289749145508,939908336.0,家居用品
20260818,000735,罗 牛 山,2,09:45,09:45,0,106127978.0,10.370805740356445,706971856.0,养殖业
20260818,605577,龙版传媒,1,09:47,09:56,1,44135368.0,2.5432424545288086,118868379.0,出版
20260818,000852,石化机械,1,09:48,09:48,0,40268685.0,3.0464282035827637,162804627.0,专用设备
20260818,601116,三江购物,1,09:48,09:48,0,106434250.0,4.414055347442627,278596848.0,一般零售
20260818,300970,华绿生物,1,09:48,09:56,1,26934426.0,9.087112426757812,230669295.0,种植业
20260818,603739,蔚蓝生物,1,09:53,09:54,1,31283793.0,3.8100554943084717,129767698.0,化学制品
20260818,002041,登海种业,1,09:54,09:56,1,59865240.0,5.371316909790039,448275760.0,种植业
20260818,001366,播恩集团,1,09:54,09:54,0,47634431.0,2.8765602111816406,60022417.0,饲料
20260818,600722,金牛化工,1,10:00,10:00,0,63258425.0,18.761354446411133,1598030880.0,化学原料
20260818,000019,深粮控股,1,10:04,13:00,2,12345306.0,13.110407829284668,370254384.0,农产品加
20260818,603400,华之杰,1,10:11,13:00,2,34233461.0,19.9439640045166,340278496.0,通用设备
20260818,000716,黑芝麻,1,10:17,10:17,0,27138527.0,13.969982147216797,576452144.0,休闲食品
20260818,000020,深华发Ａ,1,10:17,10:17,0,104071651.0,3.71020245552063,81038091.0,光学光电
20260818,000505,京粮控股,2,10:19,10:52,1,30318708.0,12.212677955627441,508426816.0,农产品加
20260818,920087,秋乐种业,1,10:19,13:59,3,17901719.0,19.888774871826172,468511136.0,种植业
20260818,300189,神农种业,1,10:21,13:05,1,100179864.0,44.11602783203125,2291043056.0,种植业
20260818,600598,北大荒,1,10:22,13:13,3,102389775.0,5.761879920959473,1348672496.0,种植业
20260818,605268,王力安防,1,10:31,10:34,2,43363896.0,1.868707299232483,81393973.0,家居用品
20260818,000678,襄阳轴承,1,10:38,10:39,1,35890788.0,9.992947578430176,454335968.0,汽车零部
20260818,603280,南方路机,1,10:49,11:03,1,23180255.0,5.248626232147217,160333534.0,工程机械
20260818,002553,南方精工,1,11:06,11:06,0,92113106.0,9.809626579284668,424510656.0,汽车零部
20260818,000597,东北制药,1,11:24,11:24,0,62369546.0,5.8474931716918945,441210320.0,化学制药
20260818,000007,全新好,1,13:00,13:00,0,19618169.0,3.287419080734253,126807213.0,一般零售
20260818,600737,中粮糖业,1,13:04,13:55,2,72543078.0,5.207317352294922,1610815120.0,农产品加
20260818,603112,华翔股份,1,13:12,13:12,0,67466553.0,3.7275004386901855,320392224.0,家电零部
20260818,600113,浙江东日,1,13:36,13:36,0,91871894.0,2.627565860748291,359215200.0,一般零售
20260818,605333,沪光股份,1,13:41,13:41,0,20818962.0,1.2214022874832153,100725791.0,汽车零部
20260818,003043,华亚智能,1,13:48,13:48,0,69843246.0,9.06067180633545,651033136.0,半导体
20260818,300598,诚迈科技,1,13:52,14:05,2,63411420.0,10.854410171508789,768504944.0,软件开发
20260818,600536,中国软件,1,14:06,14:08,1,190791644.0,6.001779556274414,1665230400.0,IT服务Ⅱ
20260818,600354,敦煌种业,1,14:25,14:25,0,64843343.0,23.371610641479492,830720656.0,种植业
20260818,688152,麒麟信安,1,14:26,14:26,0,55147054.0,6.7923126220703125,225672003.0,软件开发
20260818,600359,新农开发,1,14:26,14:26,0,13185011.0,9.63263988494873,246587204.0,种植业
20260818,601702,华峰铝业,1,14:30,14:30,0,83546760.0,2.5543441772460938,409830816.0,工业金属
20260818,002025,航天电器,1,14:35,14:35,0,152452608.0,6.42111349105835,1964882080.0,军工电子
20260818,002819,东方中科,1,14:39,14:39,0,75902960.0,3.6210193634033203,184788333.0,通用设备
20260818,000998,隆平高科,1,14:40,14:40,0,180935806.0,8.710933685302734,1022271728.0,种植业
20260818,601952,苏垦农发,1,14:44,14:44,0,97113297.0,4.489990711212158,557972544.0,种植业
20260818,600272,开开实业,1,14:48,14:49,1,22156498.0,35.87782287597656,1131763216.0,医药商业
20260818,002385,大北农,1,14:50,14:50,0,27082334.0,8.991028785705566,1049420944.0,饲料
20260818,000713,国投丰乐,1,14:56,14:56,0,3598140.0,7.715588092803955,297375904.0,种植业
20260818,605179,一鸣食品,2,14:56,15:00,1,1471079.0,10.528051376342773,1545436192.0,饮料乳品
