trade_date,code,secucode,name,close_price,change_rate,turnover_rate,accum_amount,lhb_net_amt,lhb_buy_amt,lhb_sell_amt,deal_amount_ratio,deal_net_ratio,reason,reason_type,market,trade_market,buy_seats,sell_seats,buy_ratio,sell_ratio
20260921,002080,002080.SZ,中材科技,66.24,9.9967,7.9419,8542074346.0,555268254.64,1279412635.75,724144381.11,23.455157795462,6.500391265033,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率45.99%,SZ,深交所主板,11131.0,11131.0,13.35739500891,7.632558046691
20260921,600721,600721.SH,百花医药,13.15,10.0418,29.0224,4476733060.0,227505700.25,669677413.32,442171713.07,24.836172081031,5.081958142262,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,普通席位买入，成功率44.90%,SH,上交所主板,11111.0,11111.0,14.959065111647,9.877106969385
20260921,000560,000560.SZ,我爱我家,3.19,10.0,18.5785,1304403941.0,217005508.7,318934391.7,101928883.0,32.264796315883,16.636373279709,日振幅值达到15%的前5只证券,2家机构买入，成功率42.58%,SZ,深交所主板,11331.0,13111.0,22.729534876497,7.738680544203
20260921,600721,600721.SH,百花医药,13.15,10.0418,29.0224,1415415480.0,166260262.0,305907979.0,139647717.0,31.478792078775,11.746392797682,有价格涨跌幅限制的日换手率达到20%的前五只证券,普通席位买入，成功率44.95%,SH,上交所主板,11111.0,11111.0,21.612592438229,9.866199640546
20260921,600721,600721.SH,百花医药,13.15,10.0418,29.0224,1415415480.0,166260262.0,305907979.0,139647717.0,31.478792078775,11.746392797682,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,普通席位买入，成功率44.95%,SH,上交所主板,11111.0,11111.0,21.612592438229,9.866199640546
20260921,001389,001389.SZ,广合科技,185.93,9.9982,9.1679,2569046584.0,154854185.11,642048358.41,487194173.3,43.955704763896,6.027690820183,日涨幅偏离值达到7%的前5只证券,1家机构买入，成功率42.56%,SZ,深交所主板,11113.0,13131.0,24.023083475935,18.948292620762
20260921,300642,300642.SZ,透景生命,20.35,19.9882,25.7357,691404677.0,147509623.43,210367641.63,62858018.2,39.517473473787,21.334773734833,日涨幅达到15%的前5只证券,1家机构买入，成功率44.32%,SZ,深交所创业板,11131.0,33111.0,29.182915579265,9.004871137138
20260921,002631,002631.SZ,德尔未来,14.14,6.8783,9.9665,3339989017.0,140182404.24,524567378.8,384384974.56,27.214231805362,4.197091772652,连续三个交易日内，涨幅偏离值累计达到20%的证券,3家机构买入，成功率38.53%,SZ,深交所主板,13133.0,11333.0,15.705661789008,11.508570016354
20260921,600593,600593.SH,大连圣亚,48.57,10.0113,12.0584,1947008778.0,138234048.54,366757216.47,228523167.93,30.574098644357,7.09981640052,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,买一主买，成功率42.24%,SH,上交所主板,11111.0,11111.0,18.836957522438,11.737141121919
20260921,002792,002792.SZ,通宇通讯,34.54,10.0,20.3126,2334817508.0,116943498.88,385141441.71,268197942.83,27.982460397928,5.008678343353,日涨幅偏离值达到7%的前5只证券,2家机构买入，成功率39.78%,SZ,深交所主板,13131.0,13331.0,16.495569370641,11.483970927547
