trade_date,code,name,break_times,first_seal_time,up_pct,industry
20260814,300333,兆日科技,1,09:25,6.015037536621094,计算机设
20260814,600683,京投发展,1,09:25,-9.976798057556152,房地产开
20260814,600800,渤海化学,1,09:30,-4.010695457458496,炼化及贸
20260814,002279,久其软件,2,09:31,3.708987236022949,软件开发
20260814,000676,智度股份,2,09:33,4.843304634094238,广告营销
20260814,002153,石基信息,1,09:34,4.892601490020752,软件开发
20260814,300634,彩讯股份,1,09:34,9.077306747436523,IT服务Ⅱ
20260814,603803,瑞斯康达,1,09:37,3.6279070377349854,通信设备
20260814,002674,兴业科技,1,09:38,4.0758957862854,纺织制造
20260814,601579,会稽山,5,09:39,7.048710346221924,非白酒
20260814,603002,宏昌电子,2,09:45,5.6840715408325195,电子化学
20260814,601890,亚星锚链,2,09:46,6.868452072143555,航海装备
20260814,002437,誉衡药业,2,09:51,6.588235378265381,化学制药
20260814,002190,成飞集成,2,09:55,6.731583118438721,汽车零部
20260814,603012,创力集团,2,09:58,3.2858707904815674,专用设备
20260814,002980,华盛昌,1,10:32,5.398514270782471,电网设备
20260814,000716,黑芝麻,2,11:11,4.303278923034668,休闲食品
20260814,002467,二六三,1,11:23,5.773196220397949,通信服务
20260814,300985,致远新能,3,13:23,18.284107208251953,通用设备
